1,17.99,11.276,109.455,1001,0.133,0.309,0.303,0.156,0.243,0.076,1.029,0.793,7.925,134.048,0.006,0.05,0.05373,0.017,0.034,0.007,22.424,18.498,181.729,2108.171,0.159,0.677,0.7119,0.277,0.417,0.1189
1,20.57,17.77,119.206,1155.178,0.081,0.078,0.079,0.069,0.176,0.055,0.578,0.673,2.928,74.08,0.005,0.012,0.017,0.012,0.015,0.004,24.99,23.41,162.297,1838.941,0.115,0.18,0.219,0.162,0.237,0.102
1,17.01,20.578,129.294,1025.432,0.106,0.15,0.177,0.1279,0.2069,0.056,0.7456,0.672,4.456,93.11,0.007,0.043,0.035,0.023,0.02,0.004,21.417,25.53,134.484,1787.824,0.155,0.421,0.488,0.271,0.323,0.08758
1,11.611,19.309,66.907,353.226,0.158,0.279,0.248,0.109,0.296,0.09744,0.503,1.008,3.867,31.067,0.009,0.075,0.06,0.019,0.066,0.009208,16.41,24.757,110.722,487.856,0.2098,0.749,0.668,0.2575,0.627,0.173
1,20.29,14.69,147.182,1207.356,0.1,0.115,0.215,0.106,0.197,0.062,0.721,0.886,5.118,101.476,0.01149,0.02461,0.05688,0.019,0.017,0.005,25.895,15.755,152.2,1803.326,0.142,0.228,0.386,0.161,0.204,0.085
1,13.908,16.002,87.781,410.745,0.129,0.174,0.145,0.088,0.2087,0.087,0.285,0.86,2.217,25.647,0.008,0.037,0.032,0.012,0.023,0.005,16.522,21.768,116.775,741.6,0.181,0.5249,0.562,0.163,0.386,0.1244
1,17.679,18.668,103.127,884.939,0.092,0.122,0.109,0.074,0.171,0.051,0.4467,0.694,2.733,53.91,0.004,0.013,0.024,0.012,0.014,0.002,26.039,30.729,170.096,1593.353,0.1442,0.291,0.423,0.169,0.338,0.08368
1,12.559,19.462,90.2,608.756,0.125,0.145,0.083,0.062,0.196,0.074,0.508,1.547,3.875,58.115,0.008,0.03029,0.024,0.01448,0.013,0.005412,15.993,30.436,103.641,936.145,0.141,0.386,0.271,0.1556,0.365,0.121
1,13,21.82,99.914,494.767,0.135,0.201,0.184,0.093,0.268,0.078,0.3063,1.123,2.763,22.789,0.005731,0.034,0.037,0.012,0.02,0.004,15.568,28.038,102.498,739.3,0.173,0.535,0.5,0.229,0.432,0.102
1,12.213,23.069,83.63,408.726,0.113,0.226,0.221,0.089,0.203,0.073,0.2976,1.599,2.019,21.879,0.007,0.072,0.08,0.014,0.018,0.009,15.09,45.663,105.465,726.648,0.209,1.058,1.058,0.22,0.419,0.182
1,16.417,23.24,108.171,727.368,0.087,0.06669,0.03299,0.031,0.134,0.059,0.374,1.346,2.752,40.51,0.004,0.009,0.012,0.008,0.015,0.003,19.19,33.756,108.185,982.933,0.127,0.135,0.137,0.106,0.286,0.086
1,14.906,15.441,96.124,728.062,0.086,0.113,0.105,0.063,0.1842,0.067,0.433,1.05,3.838,52.285,0.005771,0.035,0.029,0.011,0.023,0.004,23.203,30.79,136.934,1277.765,0.1396,0.5609,0.343,0.18,0.39,0.1048
1,19.17,28.059,148.109,1172.854,0.102,0.25,0.2065,0.124,0.213,0.083,0.9555,3.808,11.07,123.379,0.003,0.083,0.083,0.041,0.051,0.012,21.512,29.865,142.848,1224.274,0.118,0.39,0.321,0.162,0.319,0.1023
1,15.85,22.222,89.384,813.855,0.091,0.095,0.093,0.055,0.1847,0.05338,0.378,1.107,2.994,34.205,0.01,0.031,0.043,0.022,0.033,0.003,17.918,31.678,106.575,864.568,0.1131,0.211,0.247,0.103,0.272,0.06287
1,13.73,22.61,106.764,497.098,0.119,0.213,0.184,0.071,0.179,0.081,0.207,1.247,2.061,19.829,0.007,0.05936,0.061,0.01628,0.019,0.008,14.717,31.315,106.141,789.353,0.157,0.68,0.667,0.19,0.32,0.142
1,15.07,24.339,87.651,597.276,0.114,0.1595,0.182,0.063,0.209,0.061,0.417,0.945,2.839,29.494,0.006,0.044,0.04741,0.012,0.02,0.005,17.46,37.054,124.1,829.819,0.152,0.688,0.691,0.189,0.455,0.1341
1,15.647,22.775,94.74,738.221,0.094,0.068,0.07395,0.049,0.173,0.055,0.4727,1.308,3.235,51.643,0.005,0.012,0.023,0.011,0.015,0.002,21.851,33.494,115.449,1282.804,0.165,0.17,0.252,0.161,0.3029,0.08216
1,14.325,20.68,120.297,854.899,0.105,0.232,0.188,0.106,0.212,0.074,0.55,0.982,3.854,55.141,0.007026,0.02501,0.032,0.014,0.014,0.004,17.9,34.779,144.738,1264.245,0.187,0.463,0.4784,0.195,0.41,0.125
1,19.81,22.15,112.571,1102.125,0.11,0.102,0.142,0.096,0.154,0.051,0.7582,0.982,5.927,107.492,0.007,0.017,0.03391,0.01521,0.016,0.002,30.665,30.02,185.78,2419.293,0.154,0.314,0.572,0.216,0.256,0.078
0,13.101,13.667,92.219,593.518,0.096,0.088,0.059,0.045,0.192,0.059,0.244,0.774,2.086,23.715,0.008462,0.015,0.027,0.015,0.022,0.0023,14.082,19.26,104.21,689.463,0.128,0.1773,0.271,0.137,0.2977,0.071
0,13.08,17.909,81.681,520,0.094,0.127,0.042,0.027,0.176,0.062,0.192,0.725,1.254,16.377,0.004,0.019,0.01698,0.006,0.017,0.002,14.5,20.705,104.425,723.913,0.127,0.279,0.189,0.07,0.341,0.071
0,8.192,11.917,58.78,281.125,0.089,0.06492,0.031,0.02,0.195,0.06905,0.246,0.963,1.909,17.843,0.008,0.016,0.021,0.015,0.023,0.003,9.329,14.255,58.762,314.9,0.131,0.124,0.08,0.07,0.258,0.07773
1,15.34,15.944,114.39,651.476,0.1073,0.216,0.234,0.086,0.218,0.075,0.398,0.692,3.384,48.559,0.006789,0.049,0.057,0.025,0.032,0.004394,19.053,19.985,136.791,1078.906,0.142,0.624,0.605,0.228,0.461,0.096
1,22.306,20.597,131.988,1580.541,0.09428,0.111,0.112,0.081,0.1769,0.055,0.628,1.059,3.76,98.585,0.005,0.01259,0.02,0.009,0.01,0.002,25.698,33.65,178.068,2873.409,0.154,0.279,0.3155,0.178,0.2822,0.074
1,18.976,21.38,120.158,904.6,0.122,0.13,0.142,0.084,0.221,0.065,0.829,0.998,5.585,95.496,0.007,0.021,0.03,0.013,0.01468,0.002,30.007,28.024,201.389,2196.957,0.1805,0.325,0.465,0.198,0.359,0.09564
1,17.14,17.909,101.56,857.984,0.129,0.221,0.204,0.1401,0.318,0.081,1.075,0.87,7.396,112.101,0.008029,0.038,0.03732,0.026,0.023,0.007,20.53,24.295,159.131,1433.124,0.156,0.349,0.409,0.255,0.453,0.119
1,15.507,18.714,93.38,644.8,0.108,0.173,0.15,0.085,0.204,0.064,0.228,0.9832,2.11,20.93,0.004,0.026,0.025,0.013,0.017,0.004,17.62,30.122,118.564,931.938,0.137,0.625,0.541,0.248,0.367,0.1275
1,18.61,20.1,114.887,1059.42,0.105,0.092,0.135,0.073,0.15,0.05699,0.8529,1.849,6.062,87.598,0.011,0.024,0.055,0.016,0.023,0.004217,20.854,23.236,125.163,1351.411,0.143,0.229,0.309,0.169,0.245,0.072
1,17.134,27.77,102.4,751.423,0.12,0.179,0.147,0.089,0.193,0.066,0.446,1.155,3.024,37.382,0.006,0.03057,0.03576,0.011,0.01768,0.002967,21.067,41.81,154.697,1094.419,0.15,0.571,0.674,0.227,0.396,0.093
1,17.57,14.533,104.108,1026.258,0.1,0.126,0.09875,0.088,0.1739,0.07,0.595,0.894,4.015,57.747,0.006,0.03033,0.032,0.013,0.02,0.004,19.614,19.52,135.338,1142.194,0.119,0.262,0.286,0.126,0.306,0.081
1,18.63,25.11,132.064,1055.052,0.1,0.204,0.2319,0.125,0.2,0.06,0.731,1.638,5.574,107.018,0.006,0.031,0.055,0.013,0.022,0.005,25.183,28.969,170.629,1783.523,0.17,0.402,0.621,0.189,0.3444,0.084
1,11.84,16.124,66.311,394.005,0.11,0.1516,0.136,0.051,0.2301,0.074,0.413,0.903,3.676,35.242,0.006,0.032,0.047,0.01,0.025,0.006,16.82,25.237,120.91,860.883,0.152,0.652,0.768,0.173,0.462,0.1402
1,14.833,21.967,105.743,1010.589,0.137,0.148,0.226,0.1203,0.236,0.056,0.637,1.459,3.567,68.111,0.008,0.026,0.055,0.011,0.02102,0.004,23.817,33.635,143.367,1344,0.156,0.313,0.495,0.1847,0.364,0.08482
1,18.342,26.47,134.936,1151.406,0.087,0.1719,0.19,0.071,0.18,0.06,0.635,0.553,3.348,70.781,0.005015,0.035,0.035,0.011,0.015,0.003896,27.076,30.591,160.815,1788.759,0.141,0.659,0.694,0.174,0.372,0.118
1,18.106,17.774,107,772.7,0.104,0.15,0.138,0.076,0.216,0.058,0.347,0.6857,2.162,32.014,0.004,0.028,0.025,0.009,0.015,0.003817,20.807,29.236,126.29,1210.093,0.163,0.5804,0.47,0.176,0.427,0.117
1,14.688,20.924,100.38,866.317,0.092,0.139,0.153,0.06018,0.202,0.048,0.471,0.867,2.965,45.997,0.005,0.026,0.039,0.014,0.02789,0.003,21.107,29.02,133.5,1152.028,0.137,0.406,0.5409,0.191,0.543,0.088
1,16.083,18.47,81.737,587.324,0.093,0.1098,0.136,0.059,0.198,0.061,0.286,1.087,2.311,24.91,0.006,0.02995,0.042,0.013,0.022,0.005,14.813,27.815,100.614,762.929,0.124,0.456,0.501,0.142,0.318,0.1014
0,13.03,18.577,84.788,522.848,0.094,0.034,0.029,0.026,0.1467,0.062,0.196,2.351,1.295,12.562,0.005,0.005,0.013,0.013,0.025,0.001777,14.195,22.81,84.248,579.626,0.097,0.052,0.049,0.058,0.185,0.06169
1,13.959,26.203,98.131,653.432,0.09387,0.053,0.023,0.029,0.1565,0.06,1.117,2.188,8.581,106,0.008,0.013,0.02,0.018,0.007,0.002,14.776,24.378,89.653,663.928,0.101,0.056,0.025,0.031,0.1565,0.047
1,11.613,21.491,84.269,482.494,0.107,0.142,0.1063,0.048,0.149,0.057,0.225,0.5914,1.484,18.134,0.006,0.021,0.034,0.011,0.014,0.004,15.53,26.447,104.972,732.306,0.172,0.412,0.467,0.2258,0.247,0.1071
1,11.824,19.072,78.825,563,0.07,0.063,0.028,0.021,0.162,0.05,0.247,0.813,1.373,18.603,0.004,0.01102,0.0139,0.007,0.014,0.001,17.174,30.25,113.751,849.737,0.099,0.225,0.224,0.111,0.257,0.07146
1,12.547,20.467,76.638,371.1,0.139,0.137,0.107,0.064,0.173,0.065,0.215,1.555,1.874,19.165,0.009,0.019,0.024,0.01,0.013,0.003,12.883,35.34,80.822,562.056,0.207,0.2698,0.46,0.123,0.2964,0.09606
1,19.239,22.314,125.898,1233.187,0.077,0.234,0.185,0.111,0.211,0.07,0.9811,1.724,8.83,110.987,0.006,0.105,0.093,0.02638,0.058,0.008,21.395,33.759,193.976,1826.493,0.117,0.852,0.7242,0.2493,0.451,0.089
1,13.225,19.505,87.32,608.529,0.1041,0.1436,0.101,0.06158,0.179,0.074,0.328,0.8249,2.453,35.166,0.004,0.021,0.025,0.01,0.019,0.003,17.285,26.777,109.176,881.937,0.134,0.378,0.357,0.142,0.346,0.106
1,12.743,19.346,81.48,505.851,0.088,0.1047,0.087,0.059,0.182,0.065,0.195,0.601,1.361,13.504,0.003,0.014,0.014,0.007,0.01113,0.002,16.23,32.495,102.276,725.583,0.154,0.3904,0.415,0.143,0.415,0.09618
1,18.65,15.423,119.62,1151.879,0.11,0.183,0.171,0.093,0.217,0.06049,0.702,0.762,3.912,62.835,0.006,0.04,0.051,0.01695,0.024,0.004,23.059,20.663,150.6,1421.273,0.15,0.494,0.761,0.245,0.362,0.09185
0,9.252,14.667,54.54,196.986,0.088,0.054,0.01588,0.005,0.189,0.063,0.146,1.044,1.048,7.769,0.01,0.018,0.014,0.006,0.028,0.003,9.438,21.96,57.26,242.2,0.112,0.117,0.0688,0.023,0.306,0.067
1,14.139,19.545,82.086,584.56,0.119,0.108,0.108,0.068,0.193,0.076,0.2871,1.006,2.121,24.25,0.006,0.026,0.027,0.013,0.017,0.004,15.67,30.729,111.154,656.18,0.1786,0.4166,0.505,0.206,0.374,0.104
0,12.05,13.857,85.752,395.814,0.097,0.086,0.071,0.02749,0.15,0.066,0.23,0.769,2.11,20.553,0.005488,0.013,0.02322,0.006,0.013,0.002,15.517,18.196,80.349,560.47,0.153,0.226,0.287,0.074,0.298,0.08301
0,12.419,25.373,94.883,561,0.079,0.088,0.047,0.034,0.186,0.053,0.259,1.353,1.92,17.227,0.004,0.01382,0.02095,0.012,0.019,0.002,16.471,28.471,108.143,729.663,0.1162,0.19,0.215,0.138,0.296,0.061
0,10.276,21.955,83.293,414.943,0.085,0.05,0.015,0.012,0.168,0.058,0.4062,1.21,2.328,30.389,0.007,0.011,0.012,0.008,0.021,0.002,12.98,27.941,82.98,547.603,0.111,0.081,0.051,0.04,0.2433,0.066
0,13.64,15.828,83.98,594.137,0.076,0.06059,0.017,0.018,0.142,0.054,0.183,0.796,1.655,12.676,0.004,0.01,0.01,0.007,0.012,0.002,15.816,20.02,88.601,656.7,0.107,0.1582,0.103,0.077,0.2346,0.077
0,11.94,17.162,71.73,437.6,0.08,0.051,0.02,0.012,0.175,0.059,0.243,0.686,1.52,16.979,0.006,0.008,0.01311,0.007,0.022,0.002,14.598,18.215,85.014,522.042,0.129,0.08906,0.084,0.062,0.244,0.077
1,15.895,16.166,120.3,972.195,0.121,0.149,0.182,0.121,0.2092,0.071,0.788,1.751,4.877,102.382,0.004,0.033,0.02817,0.008,0.026,0.006,22.673,27.53,131.348,1135.207,0.117,0.239,0.279,0.135,0.282,0.07987
1,17.347,21.826,93.921,791.723,0.09056,0.064,0.052,0.036,0.1616,0.065,0.269,0.837,2.056,28.269,0.005,0.0103,0.017,0.009,0.009,0.002,18.672,34.438,109.69,1030,0.141,0.191,0.308,0.164,0.2675,0.081
0,13.01,18.987,81.297,442.058,0.101,0.062,0.026,0.021,0.194,0.057,0.331,1.007,2.428,20.65,0.008328,0.008722,0.013,0.008,0.033,0.003,13.713,22.47,86.973,463.963,0.115,0.088,0.077,0.06316,0.309,0.07036
1,19.21,20.97,112.228,1287.844,0.102,0.133,0.14,0.078,0.1917,0.066,0.653,1.025,5.37,97.694,0.005,0.022,0.027,0.015,0.021,0.003,26.14,28.14,149.084,2397.965,0.161,0.341,0.359,0.2091,0.303,0.092
1,15.352,21.59,95.55,601.768,0.101,0.145,0.121,0.076,0.194,0.06758,0.457,1.15,3.12,42.152,0.004,0.029,0.022,0.013,0.02,0.004,17.87,32.217,108.462,858.892,0.125,0.377,0.409,0.164,0.388,0.093
0,13.05,20.275,76.621,605.33,0.08,0.03789,0.001,0.004,0.173,0.056,0.406,1.138,2.569,32.96,0.007,0.008,0.001,0.004,0.0219,0.003,15.013,23.102,85.894,624.1,0.101,0.069,0.002,0.011,0.273,0.071
