1,1,41.962,-35.896,-44.879,0.85243,0.02306,-4.093,-0.37708,-22.167,0.03760,0.85243,6.05,8.11,-0.44945,2.62,46.034,0.84356,-0.38542,0.58212,11.503,0.56971,-0.29674,23.949,22.253,-49.356,43.454,-19.211,32.237,0.21266,-3.399,0.42267,-0.54487,-4.746,-0.45300
0,1,-19.354,1,-0.18829,0.93035,-9.723,-0.10868,-0.93597,-37.201,27.391,-47.079,-0.67743,48.143,-0.69707,15.789,7.531,-42.02,-0.62237,0.33109,-15.818,-0.13151,23.578,17.285,47.564,46.329,12.56,-0.20468,12.526,-0.19040,15.902,19.131,-0.06288,-0.13738,-0.02447
1,1,40.628,1,-0.03365,18.027,38.369,-28.702,-0.12062,8.051,0.01198,0.73082,23.989,0.85443,0.00827,-26.338,0.00299,0.83775,-30.812,-4.756,-0.08540,0.70887,24.721,47.971,0.126,0.57528,25.436,48.855,-4.405,0.43100,19.676,-12.805,-0.24180,-5.32,-0.38238
0,-8.905,-36.233,21.91,-0.45161,31.34,27.828,-27.56,-21.884,0,8.415,4.679,0,0,23.614,46.423,45.033,49.54,-0.39330,-1,-0.54467,-4.206,-27.291,0,0,1,0.90695,0.51613,1,1,19.854,0.25682,1,39.36,19.372
1,1,-18.446,-9.071,-0.02401,-5.684,-43.018,0.92106,-8.455,-38.239,-0.16399,0.52798,-0.20275,-31.419,-5.674,0.34395,-25.437,0.52940,-1.143,0.45107,-0.17813,0.05982,-44.934,36.215,-0.52879,0.03286,-39.439,-46.836,-35.54,-7.708,-3.953,-0.05707,-21.835,-0.04608,-0.65697
0,-44.694,40.156,0.02337,-4.291,-14.807,-0.11949,-0.00763,-0.11824,34.884,-28.053,19.718,-43.95,0,45.657,-0.04572,-0.15540,38.462,-0.10196,-13.352,-0.05414,29.068,-32.806,0.01519,0.00888,-4.6,-0.01535,-0.03240,-25.042,-0.07859,-9.608,0,34.425,16.048,0.12011
1,1,47.415,0.97588,15.569,0.94601,-0.20800,0.92806,-0.28350,-20.112,16.892,0.79766,-9.434,2.901,-0.50764,36.527,-0.61436,0.57945,27.698,0.37852,-23.262,0.36324,-0.76562,17.597,-9.852,9.024,-10.803,0.13659,-0.82510,6.299,39.115,11.651,-17.362,-40.806,-0.80975
0,10.93,-48.156,-0.376,0,-47.555,30.081,1,6.056,-30.852,0,-1,-1,0,-29.112,0,16.458,-17.885,1,13.22,-1,0,-36.181,-1.515,0,1,-47.599,1,49.037,0,0,-31.534,-23.326,0,25.029
1,-8.103,0,0.96355,-0.07198,1,-0.14333,1,-0.21313,22.539,-24.095,30.996,-29.496,0.94510,-6.285,0.90392,-0.46381,0.98305,-0.35257,-38.771,5.717,-17.408,-0.60589,48.432,15.03,0.85106,7.692,0.57577,-25.409,-42.32,-0.63919,-38.906,4.573,43.149,23.794
0,16.596,-38.255,-0.01864,-0.08459,-33.491,42.234,33.563,0,48.842,-0.26810,-47.622,-0.38172,-28.153,0,-0.33656,0.38602,39.514,0.15018,-29.863,-40.08,0,0,24.769,-34.672,16.768,-0.01326,0.20645,-0.02294,34.742,34.551,-17.05,-22.35,-0.08208,0.38065
