1,1,8.524,-45.813,-0.05889,33.369,-9.562,46.578,-40.325,-7.341,34.168,0.85243,-9.492,-7.315,-22.552,0.60536,36.465,49.177,11.81,5.756,-45.469,-34.851,37.395,45.468,-0.47357,-26.721,-2.312,-22.427,29.329,-46.099,-49.491,-19.37,2.369,-39.709,-48.11
0,1,4.355,37.427,36.927,0.93035,35.171,-25.233,37.527,1,0.368,-36.532,-26.614,21.899,-43.159,31.576,-0.97515,8.333,9.694,-25.679,-13.952,-42.643,-28.821,23.365,-17.689,-38.041,48.396,5.098,-48.455,-23.363,15.23,-0.16626,-47.766,47.621,6.851
1,-37.177,23.27,-31.299,23.977,15.294,-27.108,1,17.013,-6.002,0.01198,0.73082,32.439,-14.938,-6.215,14.419,48.356,-24.919,-19.295,-40.807,8.309,0.70887,-20.197,-18.445,-37.787,-39.756,-13.056,35.164,-5.594,0.43100,37.165,-42.456,-23.396,-39.883,45.156
0,6.374,18.642,-19.42,-14.632,-1.31,-12.35,0.15,0.681,-33.004,-5.16,46.147,-40.848,-7.772,0,22.441,0.14516,7.868,-0.39330,-26.122,7.691,-47.694,-26.471,10.436,42.92,-22.711,-10.665,-14.839,-24.231,23.63,-0.20099,-32.321,20.048,-0.32382,33.283
1,-3.316,-13.418,-1.244,-11.287,-36.266,13.284,35.963,-0.23255,1.396,-16.063,-6.269,-0.20275,-49.252,-49.521,0.27,13.007,-1.482,-42.603,0.45107,-7.85,0.05982,26.115,-8.677,-8.394,-17.102,-50.187,-16.811,47.861,-47.237,-27.169,31.773,-18.381,17.034,-0.65697
0,-41.444,0,0.02337,-0.00592,-44.167,11.718,-5.477,46.201,-18.174,48.414,-20.04,21.72,-31.065,-12.405,-34.494,-40.511,16.418,-0.167,-0.11575,10.913,42.631,-26.215,19.401,0.00888,-9.334,-1.787,22.587,-49.625,40.339,33.15,-4.708,9.27,27.578,-46.933
1,30.771,-2.202,28.973,46.174,-4.027,-0.20800,0.92806,11.552,-5.954,15.229,15.362,-0.47929,-25.701,-46.74,-21.492,-47.554,0.57945,-48.406,5.693,-16.294,49.391,-9.33,-47.524,-47.612,-12.317,21.615,19.567,24.549,-14.696,-22.813,35.466,-0.81318,-25.422,10.89
0,-22.367,-27.387,10.633,0,41.543,23.389,1,39.041,22.168,-41.949,45.77,-12.786,0,0,45.247,-1.568,47.478,1,-40.222,-4.102,-24.344,12.976,-10.956,9.652,40.829,-44.719,-14.672,-2.384,-19.095,0.217,25.879,-39.691,11.909,8.929
1,1,-44.824,26.93,-46.35,13.95,44.31,-26.158,-9.273,1,-42.343,43.575,31.82,34.025,-30.766,-11.689,37.698,-34.39,23.848,21.541,39.373,-34.838,-36.363,25.567,-0.64225,-47.945,20.105,32.963,12.946,46.226,19.204,15.225,-9.052,0.38895,-0.73420
0,27.745,0.704,35.5,9.715,-15.085,-7.695,-30.492,0,30.174,15.405,-31.221,-44.12,-28.06,0,-23.211,17.918,-10.946,0.15018,38.691,27.147,-10.48,0,-37.293,48.859,-0.827,4.403,0.20645,15.603,3.287,-22.329,5.262,22.979,-18.534,-41.165
1,11.914,33.091,4.643,4.779,40.334,-0.18388,-44.605,1.739,15.759,-35.104,48.329,-29.539,28.012,-9.623,-5.0,-0.59017,22.63,-31.439,-7.12,-44.332,47.993,20.563,-42.484,14.994,13.933,48.026,0.47211,-15.559,0.40303,2.93,0.30996,-19.719,31.138,-3.522
