1,1,0,0.784,-0.05889,1.164,0.02306,0.83398,-0.37708,0.812,0.03760,0.776,-0.17755,0.59755,-0.473,0.60536,-0.38223,0.84356,-0.38542,0.58212,-0.313,0.56971,-0.22,0.51,-0.47357,0.56811,-0.768,0.41078,-0.46168,0.245,-0.34090,0.42267,-0.54487,0.18641,-0.45300
0,0.668,0,1.213,-0.18829,0.93035,-0.36156,-0.099,-0.93597,1,-0.04549,0.444,-0.67743,0.34432,-0.838,-0.51685,-1.295,0.05499,-0.62237,0.33109,-1,-0.13151,-0.45300,-0.213,-0.35734,-0.20332,-0.23,-0.20468,-0.15,-0.19040,-0.11593,-0.16626,-0.08,-0.13738,-0.02447
1,1,0,1,-0.03365,1.369,0.00485,1,-0.11,0.88965,0.01198,0.73082,0.05346,0.586,0.00827,0.54591,0.00299,0.83775,-0.13644,0.695,-0.124,0.853,-0.392,0.43385,-0.12062,0.57528,-0.40220,0.58984,-0.22145,0.324,-0.17365,0.348,-0.24180,0.56045,-0.367
0,0.766,0,0.524,-0.45161,1.097,1,1.053,-1,0,0.0,0.0,0,0,0,-0.732,0.14516,0.54094,-0.39330,-1,-0.54467,-0.69975,1,0,0.0,1,0.90695,0.51613,0.725,1,-0.238,0.25682,1,-0.32382,1
1,1,0,1,-0.02401,0.988,0.06531,0.73,-0.23255,0.77152,-0.16399,0.52798,-0.283,0.56409,-0.00712,0.34395,-0.27457,0.52940,-0.205,0.45107,-0.17813,0.05982,-0.35575,0.024,-0.52879,0.043,-0.65158,0.13290,-0.424,0.024,-0.809,-0.05707,-0.59573,-0.04608,-0.81
0,0.708,0,0.02337,-0.00592,-0.09924,-0.088,-0.005,-0.146,0.14706,0.037,0.03786,-0.06302,0,0,-0.04572,-0.15540,-0.00343,-0.10196,-0.11575,-0.05414,0.012,0.03669,0.011,0.008,0.03513,-0.01535,-0.03240,0.088,-0.078,0.00732,0,0,-0.00039,0.12011
1,1,0,0.97588,-0.10602,0.94601,-0.20800,0.92806,-0.333,0.558,-0.27342,0.79766,-0.47929,0.988,-0.618,0.74628,-0.61436,0.771,-0.68086,0.37852,-0.73641,0.36324,-0.76562,0.387,-0.633,0.177,-0.81634,0.13659,-0.82510,0.04606,-0.82395,-0.026,-0.81318,-0.145,-0.80975
0,0,0,0,0,0.0,0.0,1,-1,0,0,-0.826,-1,0,0.0,0,0,0.941,1.425,-1,-1,0,0,0,0.0,1,0.872,1,1,0,0.0,1,0.525,0,0
1,1,0.0,0.96355,-0.07198,1,-0.14333,1.472,-0.21313,0.582,-0.303,0.92570,-0.43569,0.94510,-0.40668,0.826,-0.46381,0.98305,-0.35257,0.984,-0.66020,0.75346,-0.376,0.69637,-0.798,0.85106,-0.65440,0.57577,-0.69712,0.25,-0.487,0.45114,-0.72779,0.38895,-0.73420
0,1,0.0,-0.01,-0.08459,0.0,0,0.0,0,0.11470,-0.266,-0.45663,-0.38172,0,0,-0.204,0.38602,-0.37133,0.15018,0.63728,0.22115,0,0.0,0.0,0,-0.14803,-0.007,0.20645,-0.02294,0,0,0.189,0.24086,-0.08208,0.38065
1,1,0,1,0.06655,1,-0.182,0.693,-0.225,1,-0.43107,0.988,-0.41349,0.703,-0.51874,0.90711,-0.59017,0.457,-0.66474,0.69876,-0.70997,0.70645,-0.76320,0.85,-0.80544,0.603,-0.89128,0.47211,-0.86500,0.40303,-1.061,0.30996,-0.661,0.22995,-0.89158
0,1,0,1,-0.54210,1,-1,1,-0.735,1,0.507,1,-0.612,1,1,1.422,-0.714,0.886,-0.35,1,-0.93599,1,1.14,1,1,1,-0.40888,1,-0.62745,1,-0.945,0.853,-1,1,-1
1,1,0.0,1,-0.15,1,-0.10169,0.99999,-0.15197,0.608,-0.19277,0.94055,-0.35151,0.825,-0.29785,0.93719,-0.211,0.491,-0.143,0.90137,-0.43383,0.86043,-0.57,0.82987,-0.51220,0.84080,-0.47137,0.76224,-0.58370,0.65723,-0.68794,0.821,-0.64537,0.943,-0.67226
0,0.604,0,1,-0.805,1,0.22280,0.85492,-0.39896,0.842,-0.12090,1.187,0.35147,0.655,0.07772,1,-0.14767,1,-1,1,-0.815,0.61831,0.091,1,0.62349,0.643,-0.17012,0.87,0.35924,1,-0.66494,1,0.631,1,-0.18826
1,1,0,1,0.042,0.839,0.03420,0.815,-0.05563,1,0.08764,1,0.19651,1,0.20328,1,0.188,1,0.15,1.394,0.257,1,0.44758,1,0.41750,1,0.139,1,0.36743,0.95603,0.48641,0.639,0.34,1,0.46712
0,1,0.0,0.50932,-0.93996,1,0.26708,-0.03520,-1,0.891,-1,0.43685,-1,0,0,-0.786,-0.34265,-0.37681,0.03623,0.862,-1,0.0,0,0.0,0,-0.16253,0.92236,0.468,0.26501,0.0,0.0,1.457,0.23188,0,0
1,1,0.0,0.99645,0.06468,0.558,-0.01236,0.97811,0.02498,0.96112,0.02312,0.99274,0.07808,0.711,0.148,0.94212,0.05269,0.464,0.11120,1.043,0.1,0.81633,0.11830,0.83668,0.143,0.81329,0.13412,0.79476,0.13638,0.79110,0.15379,0.719,0.135,0.70941,0.12015
0,0,0,0,0,-1,-1,1,1,-0.921,1,-0.701,1.303,1,-1,1,1,-1.01,-1,-1.44,1,1,-1.418,-0.572,1,-1,1,0.563,-1,-1,0.689,-0.743,-1,1,-1
1,1,0,0.67065,0.02,0.66626,0.05031,0.57197,0.18761,0.08776,0.34081,0.501,0.12131,0.423,0.14285,0.78637,0.10976,0.811,0.255,0.131,0.41224,0.678,0.21326,0.51420,0.22625,0.48838,0.278,0.49,0.24618,0.43433,0.25306,0.40663,0.25792,1,0.489
0,0,0,1,-1,0,0,0,0,1,1.046,1,-1.045,-0.71875,1,0.0,0,-1,1.307,1,1.067,-1,0.744,1,0.56250,-1,1,1.197,1,1,-1,0.796,1.377,0.637,1
1,1,0,1,-0.00612,1,-0.09834,1,-0.07649,1.236,-0.10605,1,-0.13,1.139,-0.39489,1,-0.103,0.92124,-0.31884,0.903,-0.34534,0.618,-0.331,0.523,-0.46866,0.81874,-0.315,0.82681,-0.42231,0.75784,-0.546,0.80448,-0.40575,0.74354,-0.45039
0,0,0,1,1,0,0,0,0,-1,-1,0.0,0.0,0,0.0,-1,-1,-1,-0.887,-1,1,-1,1,0,0.0,0.0,0,1,-1.323,-1.169,1,-1,1,-0.536,1.209
1,1,0,0.96071,0.082,1,0.035,1,0.09313,0.90169,-0.029,0.771,0.027,0.83250,-0.06142,0.741,0.09831,0.76544,0.004,0.75206,-0.05295,0.65961,-0.07905,0.64158,-0.032,0.55677,-0.07705,0.332,-0.02205,0.49664,-0.01251,0.752,-0.00015,0.52099,-0.00182
0,0,0,-1,1,0,0,0.0,0,-0.618,1.206,1,1,0,0,0.0,0,1,-1,-0.522,1.354,1,1.275,0.0,0,-1,-1,1,-1,0.906,1,-1,1,0.0,0
1,1,0,1.39,-0.06182,0.558,0.02942,0.825,-0.05131,1.25,-0.014,1,-0.11726,0.84493,-0.055,0.93392,-0.06598,0.69170,-0.07379,0.758,-0.20367,0.94910,-0.31558,0.80852,-0.31654,1.168,-0.451,0.72529,-0.29174,0.73094,-0.38576,0.54356,-0.26284,0.434,-0.39487
