1,6.553,-11.715,29.763,6.57,0.85243,-24.587,-24.775,22.841,2.875,0.03760,14.3,-0.17755,26.247,-0.44945,19.767,-5.218,0.84356,-16.978,-23.302,3.738,-30.571,39.362,45.763,32.91,0.56811,6.862,-39.439,21.436,0.21266,39.78,0.42267,-47.766,0.18641,24.592
0,1,2.062,-31.692,37.738,0.93035,-0.36156,13.212,-0.93597,29.373,32.141,17.094,-36.989,-9.163,0.845,-41.039,-0.97515,0.05499,-9.593,18.245,-1,-42.508,-43.217,-42.692,-0.35734,22.601,3.63,-27.748,31.241,26.06,-27.325,-2.937,-31.632,15.181,-0.02447
1,28.223,0,34.303,-0.03365,40.408,34.563,42.336,-0.12062,32.429,6.491,-18.589,7.907,-31.016,0.00827,28.421,-28.734,-41.562,-0.13644,0.75535,-0.08540,5.23,-31.178,-21.46,-0.952,3.167,25.714,4.706,14.092,6.432,-32.248,8.067,11.502,0.56045,-0.38238
0,1,-18.555,-4.279,-0.45161,35.263,50.574,-27.662,38.122,-22.999,-27.651,0,0,0,-10.646,-9.581,47.327,32.429,-0.39330,3.295,-0.54467,27.704,1,7.09,0,-31.465,-17.009,43.511,49.96,1.2,9.05,44.245,25.143,35.286,43.607
1,-13.289,-30.918,1,-5.913,-20.457,3.647,21.518,31.713,26.647,-0.16399,0.801,-15.877,8.314,-0.00712,34.661,-0.27457,0.52940,47.3,40.187,19.657,14.076,-26.399,0.02309,-6.754,4.288,-36.16,-23.455,-33.17,38.911,-0.62197,-0.05707,-0.594,30.579,-0.65697
0,1,0,39.379,-29.325,48.724,-0.11949,-0.00763,-36.755,0.14706,0.06637,-46.739,34.151,0,-26.278,-23.711,-34.325,31.4,-0.10196,21.444,-3.967,9.759,-10.837,19.77,28.188,44.855,-40.349,-49.781,-45.784,-0.07859,-10.713,-17.467,48.912,18.323,-48.741
1,45.43,41.405,-10.568,-35.278,0.94601,8.958,0.92806,-41.16,-24.069,-0.27342,-41.439,-17.068,3.324,38.138,17.576,15.66,1.512,-50.667,29.571,-25.665,0.36324,-49.291,0.31898,4.559,13.059,-25.746,0.13659,6.84,-17.551,-0.82395,-0.04262,-26.155,-0.13832,49.113
0,-6.862,-30.786,49.512,30.033,0,0,39.796,11.74,10.433,30.381,-49.923,-12.821,-15.484,-36.051,20.959,0,-8.376,1,6.936,-31.607,17.19,-16.89,0,-31.154,1,1,-2.242,1,22.441,-41.997,-3.113,-21.952,-41.503,0
1,-10.652,10.733,0.96355,-0.07198,-27.725,25.154,3.61,-0.21313,34.173,3.312,-19.967,-43.903,28.096,-0.40668,0.90392,-12.63,-19.243,-38.977,0.84537,47.418,-20.736,-18.932,7.022,-22.408,-18.461,-0.65440,-2.763,-0.69712,-12.305,16.466,-34.303,38.394,14.623,-0.73420
0,38.78,46.923,-18.0,-0.08459,25.686,45.187,0,-8.282,20.794,-20.423,-24.92,-4.731,0.295,40.69,-0.33656,4.326,-8.431,0.15018,-4.989,0.22115,-37.674,40.368,0,26.395,21.452,-4.686,-36.734,19.135,-21.195,0,0.16595,-18.446,-36.8,0.38065
1,1,-28.118,22.125,40.861,1,-0.18388,-32.568,-7.362,11.009,-0.43107,-42.491,-13.044,-27.386,22.762,15.774,-0.59017,-7.798,-37.552,10.88,15.963,33.084,33.622,40.745,-3.314,-45.947,35.754,2.207,-0.86500,-12.513,-25.297,16.665,-0.89093,0.22995,-0.89158
0,1,3.1,49.833,-25.937,7.443,21.839,-13.441,-33.591,19.233,0.496,-35.313,43.49,1,44.147,1,-1,46.769,29.369,45.277,25.69,1,1,20.872,0.073,1,35.365,-0.782,-4.021,1,-35.236,1,7.456,-34.943,-9.608
1,1,-5.163,15.282,-6.243,1,-0.10169,0.99999,-40.409,16.856,27.838,40.762,-19.347,-29.471,14.434,-4.888,26.462,49.763,-39.157,-22.338,-0.43383,-0.019,18.368,0.82987,-46.067,0.84080,-49.079,-13.327,-0.58370,24.705,-0.68794,-20.93,1.642,13.701,12.713
0,4.851,-37.758,1,29.516,32.182,39.739,50.032,-18.198,-40.974,-45.639,26.289,-21.144,37.623,-32.948,3.228,14.761,28.575,-1,-42.341,-1,0.61831,28.498,-37.876,0.62349,1,0.41,-12.058,0.35924,1,-4.337,48.33,37.743,-20.312,-0.18826
