1,1.001,0.0,0.99539,-0.061,1.129,0.03,0.83398,-0.551,0.512,0.03760,0.85243,-0.202,0.666,-0.385,0.729,-0.38223,0.66,-0.38542,0.369,-0.374,0.56971,-0.29674,0.36946,-0.47357,0.624,-0.479,0.396,-0.46168,0.21266,-0.458,0.255,-0.54487,0.119,-0.501
0,1,0.0,0.542,-0.18829,0.98,-0.36156,-0.10868,-0.936,1.073,-0.04549,0.354,-0.451,0.427,-0.955,-0.302,-0.558,0.05499,-0.689,0.404,-0.731,-0.13151,-0.45300,-0.14,-0.35734,-0.171,-0.26569,-0.20468,-0.102,-0.173,-0.11593,-0.172,-0.061,-0.201,-0.02447
1,1,0,1.316,-0.022,1,0.003,1,-0.112,1.028,0.012,0.73082,0.039,0.85443,0.00827,0.54591,0.004,0.623,-0.18,0.38,-0.091,0.462,-0.176,0.553,-0.12062,0.862,-0.40220,0.58984,-0.149,0.596,-0.16,0.49,-0.175,0.56045,-0.38238
0,0.547,0.0,0.843,-0.613,1,1.249,0.71216,-1,0.0,0,0.0,0,0,0.0,-1.32,0.126,0.774,-0.487,-1,-0.573,-0.69975,0.854,0.0,0,0.76,0.661,0.51613,0.735,0.606,-0.20099,0.182,1,-0.279,1
1,1,0.0,1,-0.02401,1.07,0.073,1.255,-0.287,0.991,-0.16399,0.702,-0.28,0.496,-0.004,0.34395,-0.239,0.786,-0.21780,0.45107,-0.199,0.05982,-0.37,0.027,-0.291,0.029,-0.65158,0.13290,-0.303,0.036,-0.62197,-0.029,-0.359,-0.04608,-0.65697
0,1,0,0.018,-0.006,-0.09924,-0.163,-0.00763,-0.11824,0.164,0.045,0.02,-0.051,0,0.0,-0.029,-0.15540,-0.003,-0.053,-0.13,-0.063,0.01838,0.03669,0.013,0.00888,0.021,-0.015,-0.03240,0.09223,-0.075,0.005,0.0,0.0,-0.0,0.12011
1,1.141,0,0.97588,-0.155,1.3,-0.20800,0.92806,-0.42,0.85996,-0.322,0.6,-0.589,0.78225,-0.392,0.553,-0.61436,0.563,-0.68086,0.37852,-0.732,0.195,-0.698,0.447,-0.704,0.22792,-0.81634,0.087,-0.579,0.034,-0.82395,-0.031,-0.81318,-0.187,-0.805
0,0.0,0,0.0,0,0.0,0.0,1.055,-1.163,0.0,0,-1.404,-0.938,0,0.0,0,0,1.039,1,-1,-1,0.0,0.0,0,0.0,0.517,1.4,1,1.362,0.0,0.0,1.457,1,0.0,0
1,1.002,0.0,1.148,-0.104,1,-0.14333,0.881,-0.21313,1,-0.513,0.92570,-0.378,0.94510,-0.40668,0.90392,-0.46381,1.219,-0.228,1.162,-0.66020,0.908,-0.60589,1.025,-0.358,0.557,-0.827,0.765,-0.991,0.322,-0.63919,0.45114,-0.708,0.206,-1.059
0,0.825,0.0,-0.01864,-0.08459,0,0.0,0.0,0,0.11470,-0.335,-0.277,-0.38172,0,0.0,-0.454,0.38602,-0.541,0.15018,0.803,0.15,0.0,0.0,0.0,0,-0.121,-0.017,0.261,-0.015,0.0,0.0,0.16595,0.24086,-0.109,0.38065
1,0.716,0.0,0.538,0.062,1.371,-0.103,1,-0.238,1.185,-0.548,0.561,-0.54,0.831,-0.51874,0.90711,-0.59017,1.135,-0.66474,0.69876,-0.70997,0.70645,-0.422,0.936,-0.649,0.282,-0.89128,0.47211,-0.834,0.40303,-0.444,0.30996,-0.565,0.266,-0.89158
0,1,0,1,-0.716,1.428,-0.867,0.809,-1.401,1.169,0.323,1,-0.41119,1.21,1,1.116,-1.073,1.006,-0.431,1,-0.823,1,0.605,1.323,1.493,0.9,-0.40888,1,-0.62745,1.354,-0.961,0.899,-1,1,-1.441
1,1,0,0.756,-0.239,1,-0.10169,1.181,-0.2,0.838,-0.26,0.972,-0.196,0.95735,-0.29785,0.93719,-0.199,0.598,-0.28106,1.028,-0.43383,0.622,-0.582,0.82987,-0.501,0.958,-0.434,0.428,-0.58370,0.972,-0.68794,0.847,-0.586,0.64727,-0.693
0,1.423,0.0,0.904,-1.037,1.372,0.22280,0.85492,-0.5,0.823,-0.18,0.804,0.35147,1,0.052,1.475,-0.14767,0.735,-1.354,1,-0.567,0.839,0.15803,0.728,0.62349,1,-0.17012,1,0.486,1.067,-0.895,1,0.642,1.333,-0.18826
1,1,0,1.195,0.09,1.407,0.049,1.169,-0.05563,1,0.053,1,0.19651,0.96,0.27,1,0.12785,1,0.08,0.508,0.141,0.554,0.662,1.485,0.405,1,0.20033,0.609,0.454,0.984,0.48641,1,0.479,1.124,0.606
0,1,0.0,0.581,-1.404,0.665,0.256,-0.018,-0.534,1.048,-1.46,0.43685,-1,0.0,0,-1.414,-0.464,-0.37681,0.03623,1,-0.763,0,0.0,0,0.0,-0.16253,0.92236,0.568,0.26501,0.0,0.0,0.909,0.23188,0.0,0.0
