1,1,0,0.99539,-0.03,0.85243,0.02306,0.83398,-0.456,1.068,0.03760,0.73,-0.17755,0.824,-0.44945,0.611,-0.317,0.84356,-0.535,0.58212,-0.357,0.56971,-0.29674,0.204,-0.47357,0.56811,-0.51171,0.433,-0.259,0.218,-0.34090,0.624,-0.54487,0.18641,-0.408
0,1,0.0,1,-0.18829,0.93035,-0.36156,-0.091,-0.93597,1,-0.04549,0.687,-0.877,0.34432,-0.69707,-0.476,-0.97515,0.05499,-0.62237,0.33109,-1.346,-0.095,-0.411,-0.18056,-0.35734,-0.296,-0.359,-0.275,-0.104,-0.248,-0.097,-0.144,-0.06288,-0.13738,-0.02447
1,1.002,0.0,0.846,-0.03365,1.442,0.00485,0.742,-0.12062,0.88965,0.01198,0.963,0.05346,0.85443,0.00827,0.54591,0.00299,1.144,-0.13644,0.75535,-0.08540,0.70887,-0.27502,0.494,-0.161,0.57528,-0.592,0.577,-0.154,0.43100,-0.232,0.803,-0.305,0.56045,-0.38238
0,1.38,0,1,-0.45161,1.152,0.532,0.71216,-1.453,0.0,0,0,0.0,0,0.0,-1,0.14516,0.789,-0.57,-1,-0.54467,-0.69975,1.256,0.0,0,1,1.318,0.602,0.82,1,-0.20099,0.25682,0.92,-0.32382,1
1,1,0.0,1,-0.036,0.94140,0.06531,0.92106,-0.269,0.553,-0.224,0.481,-0.20275,0.491,-0.007,0.34395,-0.182,0.52940,-0.21780,0.585,-0.17813,0.053,-0.35575,0.02309,-0.52879,0.03286,-0.873,0.188,-0.551,0.02431,-0.62197,-0.053,-0.59573,-0.04608,-0.65697
0,1.196,0,0.02337,-0.003,-0.09924,-0.11949,-0.004,-0.11824,0.14706,0.06,0.03786,-0.082,0.0,0,-0.04572,-0.15540,-0.003,-0.10196,-0.165,-0.027,0.01838,0.03669,0.016,0.00888,0.039,-0.017,-0.04,0.09223,-0.07859,0.01,0.0,0,-0.00039,0.12011
1,1,0.0,0.869,-0.083,0.987,-0.20800,0.92806,-0.357,0.85996,-0.27342,1.077,-0.368,0.78225,-0.546,0.74628,-0.898,0.57945,-0.711,0.37852,-0.73641,0.255,-0.76562,0.31898,-0.79753,0.22792,-0.81634,0.148,-0.82510,0.044,-0.82395,-0.04262,-1.102,-0.138,-0.80975
0,0,0.0,0.0,0,0.0,0,1.495,-1,0.0,0.0,-0.589,-1,0.0,0.0,0,0.0,1,1,-1.276,-0.819,0,0,0,0,1.389,1.431,1,1,0,0,1.34,1,0,0
1,1,0.0,0.96355,-0.07198,1,-0.14333,1,-0.21313,1.113,-0.495,0.92570,-0.43569,0.94510,-0.258,0.671,-0.675,1.049,-0.262,0.84537,-0.628,0.75346,-0.60589,1.035,-0.64225,0.447,-0.65440,0.57577,-0.452,0.25435,-0.751,0.261,-0.72779,0.38895,-0.996
0,1,0.0,-0.012,-0.08459,0,0.0,0,0.0,0.11470,-0.209,-0.649,-0.38172,0,0.0,-0.371,0.445,-0.37133,0.15018,0.63728,0.173,0.0,0,0.0,0,-0.14803,-0.01326,0.20645,-0.02294,0.0,0,0.191,0.24086,-0.089,0.38065
1,1,0,1,0.077,1.132,-0.273,1,-0.265,1,-0.237,1.134,-0.41349,0.96232,-0.612,0.90711,-0.59017,0.89230,-0.66474,0.599,-0.385,0.626,-0.761,0.63081,-0.80544,0.55867,-1.272,0.47211,-0.678,0.40303,-1.017,0.30996,-0.89093,0.22995,-0.823
0,0.791,0.0,1.223,-0.424,0.556,-0.717,1.139,-0.845,1,0.36217,0.579,-0.41119,0.514,1.387,1,-1,1,-0.29354,1,-0.93599,1,1,1,1,0.992,-0.40888,1,-0.62745,1.354,-0.959,1.332,-1,1,-1
1,1,0,1,-0.16316,1,-0.088,0.99999,-0.193,1,-0.189,0.94055,-0.412,1.314,-0.233,0.93719,-0.34412,1.27,-0.28106,1.126,-0.43383,0.752,-0.47308,0.82987,-0.71,1.161,-0.47137,0.433,-0.459,0.65723,-0.68794,0.68714,-0.79,0.441,-0.67226
0,0.936,0,1,-0.86701,0.798,0.146,0.85492,-0.39896,0.68,-0.147,0.512,0.35147,1,0.07772,0.968,-0.14767,1,-0.963,0.995,-0.74,0.61831,0.15803,1,0.332,1,-0.17012,1,0.286,1.131,-0.66494,1,1.143,0.54,-0.18826
1,0.761,0,0.833,0.07380,1,0.035,1.165,-0.076,0.686,0.08764,1,0.219,1,0.214,1,0.12785,1,0.139,1,0.27087,1,0.44758,0.512,0.36,1,0.20033,0.53,0.36743,1.138,0.48641,0.887,0.378,1,0.46712
0,1,0,0.50932,-0.93996,1,0.26708,-0.037,-1,1,-1,0.378,-1,0,0,-1,-0.189,-0.371,0.03623,0.999,-1.083,0.0,0,0,0,-0.159,0.92236,0.574,0.394,0.0,0.0,0.656,0.332,0,0.0
1,1.025,0,0.99645,0.04,1,-0.01236,0.687,0.02498,0.85,0.021,1.415,0.07808,0.89323,0.097,1.329,0.05269,0.88809,0.11120,0.86104,0.08631,0.81633,0.11830,0.83668,0.1,1.045,0.112,0.79476,0.148,0.79110,0.15379,0.911,0.15930,0.949,0.1
0,0,0,0,0,-1,-1,1,0.601,-1.293,1.227,-1,1,1,-1.168,0.647,0.754,-1.062,-1.154,-1,1.336,1,-1,-1,1,-0.731,1,1.441,-1.091,-1,0.88,-1.024,-1.111,1,-1
1,0.858,0,0.747,0.037,0.66626,0.05031,0.57197,0.21,0.08776,0.34081,0.63621,0.12131,0.827,0.14285,0.498,0.14,0.694,0.18151,0.201,0.274,0.53888,0.21326,0.753,0.22625,0.461,0.259,0.275,0.24618,0.385,0.25306,0.40663,0.25792,1,0.33036
0,0,0.0,1,-1,0.0,0.0,0,0.0,1,1,0.905,-1,-0.425,0.918,0,0,-0.876,1.245,0.592,1.143,-1.205,1,0.589,0.56250,-1,1,1,1,1.122,-1,1.335,1,1,1
1,1,0,1,-0.00612,1,-0.09834,0.637,-0.083,1.104,-0.138,1.071,-0.11073,1.144,-0.39489,1,-0.222,1.12,-0.191,0.86473,-0.498,0.854,-0.469,0.96060,-0.46866,0.81874,-0.338,0.82681,-0.603,0.75784,-0.38231,0.789,-0.40575,0.74354,-0.45039
