1,1,0.0,0.99539,-0.081,0.496,0.032,0.426,-0.37708,1.463,0.039,1.208,-0.134,0.557,-0.596,0.60536,-0.246,0.626,-0.44,0.333,-0.292,0.55,-0.29674,0.245,-0.47357,0.56811,-0.51171,0.582,-0.628,0.117,-0.34090,0.335,-0.54487,0.257,-0.301
0,0.74,0,0.501,-0.268,1.208,-0.36156,-0.061,-0.93597,1,-0.035,0.50874,-0.591,0.34432,-0.694,-0.731,-0.97515,0.055,-0.534,0.246,-0.754,-0.066,-0.462,-0.131,-0.307,-0.20332,-0.26569,-0.165,-0.272,-0.19040,-0.068,-0.23,-0.052,-0.156,-0.019
1,1,0.0,0.587,-0.03365,0.666,0.005,1,-0.077,1.247,0.017,0.73082,0.062,0.704,0.009,0.54591,0.002,0.83775,-0.11,0.75535,-0.08540,0.376,-0.225,0.237,-0.084,0.841,-0.384,0.42,-0.22145,0.453,-0.258,0.744,-0.133,0.334,-0.38238
0,1,0.0,0.872,-0.45161,1.497,0.554,0.801,-1,0.0,0,0.0,0.0,0.0,0.0,-1,0.077,0.494,-0.534,-0.942,-0.649,-0.451,1.348,0.0,0.0,1.221,0.90695,0.51613,0.952,0.826,-0.20099,0.17,1.198,-0.32382,1
1,1.344,0.0,1,-0.027,0.926,0.078,1.213,-0.23255,0.549,-0.16399,0.352,-0.176,0.839,-0.009,0.34395,-0.215,0.386,-0.179,0.45107,-0.101,0.032,-0.488,0.02309,-0.272,0.03286,-0.796,0.185,-0.48,0.028,-0.62197,-0.05707,-0.326,-0.045,-0.65697
0,1.366,0.0,0.02337,-0.00592,-0.08,-0.132,-0.00763,-0.11824,0.22,0.051,0.03786,-0.065,0.0,0.0,-0.04572,-0.22,-0.005,-0.076,-0.13,-0.068,0.01838,0.048,0.016,0.013,0.025,-0.018,-0.026,0.077,-0.116,0.00732,0.0,0,-0.0,0.12011
1,1,0.0,0.8,-0.107,0.94601,-0.241,1.249,-0.407,0.948,-0.215,0.945,-0.563,0.737,-0.641,0.406,-0.61436,0.736,-0.68086,0.37852,-0.816,0.36324,-0.826,0.451,-0.514,0.17,-0.676,0.115,-1.123,0.04606,-0.82395,-0.04262,-1.032,-0.204,-0.80975
0,0.0,0.0,0.0,0.0,0,0.0,0.871,-1.367,0.0,0,-1,-0.858,0.0,0.0,0.0,0,1,1,-1,-1.084,0.0,0.0,0.0,0.0,0.56,1.297,0.546,1,0.0,0,0.887,0.59,0,0.0
1,0.947,0.0,0.96355,-0.07198,1.27,-0.107,1,-0.232,1,-0.36174,0.779,-0.43569,1.112,-0.457,0.605,-0.591,0.98305,-0.35257,0.937,-0.363,0.526,-0.877,0.522,-0.351,1.207,-0.65440,0.292,-0.971,0.189,-0.628,0.58,-0.371,0.26,-0.73420
0,1,0,-0.022,-0.095,0.0,0.0,0.0,0.0,0.094,-0.26810,-0.388,-0.538,0.0,0,-0.463,0.38602,-0.409,0.093,0.53,0.195,0.0,0,0,0,-0.113,-0.01,0.235,-0.017,0.0,0.0,0.194,0.222,-0.08208,0.38065
1,1,0,0.917,0.06655,1.047,-0.18388,0.875,-0.353,1.008,-0.43107,1,-0.305,1.23,-0.336,0.90711,-0.743,1.043,-0.529,1.009,-0.367,0.502,-0.972,0.63081,-0.864,0.55867,-0.563,0.694,-0.49,0.273,-0.433,0.165,-1.132,0.126,-0.89158
0,1,0,1.093,-0.663,1.029,-0.94,1.039,-1.025,1.179,0.467,1.199,-0.572,0.628,1.447,1,-1.42,1,-0.201,1.08,-0.93599,1,0.527,1,1.474,1,-0.472,0.775,-0.471,0.798,-0.53,1,-1.322,0.545,-1
1,0.952,0.0,0.918,-0.205,0.5,-0.10169,0.99999,-0.141,0.862,-0.19277,1.106,-0.4,1.191,-0.29785,0.93719,-0.34412,1.249,-0.373,1.302,-0.367,0.549,-0.333,0.767,-0.353,0.879,-0.47137,0.76224,-0.58370,0.967,-0.813,0.68714,-0.706,0.339,-0.983
0,0.87,0.0,1,-0.664,0.97,0.22280,1.024,-0.39,1,-0.069,1.457,0.347,1,0.068,1.136,-0.141,1,-1.019,1.324,-1,0.61831,0.15803,1,0.433,0.82,-0.17012,1.064,0.464,1.419,-0.796,0.523,0.623,1.228,-0.192
1,1,0.0,0.549,0.07,0.953,0.05,0.828,-0.04,1.359,0.08764,1.318,0.114,1.318,0.153,0.787,0.095,1,0.142,0.632,0.154,1.463,0.44758,0.851,0.385,1,0.20033,1.291,0.458,1.386,0.48641,1,0.32492,1.312,0.46712
0,1.313,0,0.635,-0.93996,0.619,0.295,-0.025,-0.908,1.166,-1,0.296,-1,0,0.0,-0.67,-0.34265,-0.385,0.03623,1,-0.758,0.0,0,0.0,0,-0.182,1.056,0.414,0.316,0.0,0.0,0.857,0.134,0.0,0.0
1,1,0.0,0.514,0.06468,1.136,-0.013,0.837,0.032,0.583,0.02312,1.199,0.07808,1.334,0.144,0.764,0.038,0.955,0.146,1.041,0.128,0.81633,0.11830,0.83668,0.199,1.001,0.152,0.905,0.184,0.79110,0.15379,1.083,0.15930,0.461,0.162
0,0.0,0.0,0.0,0.0,-1.342,-1,1.051,1.08,-0.991,1,-0.614,1,1,-1.124,0.672,1,-0.817,-1.401,-0.693,1.317,0.521,-1,-1,1.363,-1.147,0.596,1.246,-1.04,-1,0.785,-1,-1,0.626,-0.559
1,0.831,0.0,0.394,0.036,0.571,0.045,0.522,0.223,0.08776,0.307,0.644,0.129,0.62099,0.14285,0.78637,0.10976,0.647,0.18151,0.186,0.272,0.53888,0.239,0.313,0.302,0.526,0.231,0.407,0.24618,0.64,0.128,0.40663,0.25792,0.727,0.274
0,0.0,0,1,-1.292,0,0.0,0,0.0,1.204,1.347,1.443,-1,-1.029,1.288,0.0,0,-1.209,1.314,0.533,1,-1.163,1.422,1.235,0.56250,-1.307,1.001,1.237,1.095,0.893,-1,1.476,1.128,1.259,1
1,1,0.0,1.331,-0.00612,1.046,-0.138,1.381,-0.107,0.851,-0.112,1.314,-0.127,1,-0.406,1,-0.201,0.612,-0.269,0.514,-0.386,0.945,-0.45,0.668,-0.548,0.81874,-0.229,0.82681,-0.42231,0.623,-0.38231,0.80448,-0.37,0.74354,-0.347
