1,1,0,0.772,-0.05889,0.668,0.032,0.648,-0.37708,1.236,0.03760,0.85243,-0.17755,0.615,-0.44945,0.60536,-0.279,1.224,-0.513,0.58212,-0.32192,0.56971,-0.29674,0.36946,-0.47357,0.56811,-0.336,0.41078,-0.46168,0.21266,-0.37,0.42267,-0.54487,0.18641,-0.613
0,1,0,0.907,-0.18829,0.93035,-0.468,-0.10868,-0.93597,1.144,-0.04549,0.50874,-0.67743,0.313,-0.957,-0.51685,-0.944,0.081,-0.628,0.33109,-1,-0.067,-0.45300,-0.18056,-0.499,-0.20332,-0.26569,-0.20468,-0.18401,-0.127,-0.11593,-0.16626,-0.089,-0.13738,-0.02447
1,1,0.0,1,-0.03365,1,0.00485,1,-0.12062,1.023,0.01198,0.73082,0.05346,0.85443,0.00827,0.54591,0.002,0.83775,-0.095,0.504,-0.08540,0.70887,-0.146,0.239,-0.12062,0.57528,-0.221,0.58984,-0.274,0.433,-0.17365,0.855,-0.24180,0.722,-0.38238
0,1,0,1,-0.45161,1.272,1.246,0.71216,-1,0.0,0,0,0,0,0,-1,0.14516,0.54094,-0.402,-1.498,-0.298,-0.69975,1.224,0,0.0,0.679,0.90695,0.51613,1,1,-0.204,0.371,1.04,-0.32382,1
1,1,0.0,1,-0.012,0.94140,0.06531,1.342,-0.126,0.7,-0.102,0.52798,-0.20275,0.56409,-0.01,0.34395,-0.14,0.52940,-0.21780,0.45107,-0.17813,0.046,-0.386,0.02309,-0.52879,0.03286,-0.65158,0.13290,-0.53206,0.02431,-0.62197,-0.029,-0.59573,-0.048,-0.65697
0,1.426,0,0.02337,-0.00592,-0.09924,-0.11949,-0.00763,-0.145,0.14706,0.045,0.024,-0.06302,0.0,0,-0.04572,-0.093,-0.005,-0.078,-0.155,-0.05414,0.01838,0.03669,0.01519,0.00888,0.03513,-0.01535,-0.03240,0.104,-0.07859,0.00732,0.0,0,-0.0,0.12011
1,1.202,0.0,0.97588,-0.10602,0.94601,-0.20800,0.92806,-0.28350,0.881,-0.27342,0.79766,-0.327,0.78225,-0.433,0.901,-0.709,0.57945,-0.68086,0.37852,-0.5,0.36324,-0.76562,0.31898,-0.441,0.22792,-0.81634,0.141,-0.82510,0.04606,-0.632,-0.053,-0.81318,-0.13832,-0.80975
0,0,0.0,0,0,0,0.0,1,-1,0.0,0,-1,-1,0,0.0,0.0,0,1,1,-0.644,-0.815,0,0.0,0,0.0,1,1,0.854,1,0,0,1.464,1.094,0,0
1,1,0,0.96355,-0.07198,0.539,-0.14333,0.571,-0.21313,1.106,-0.465,0.92570,-0.43569,0.94510,-0.40668,0.744,-0.46381,1.322,-0.35257,0.84537,-0.66020,0.75346,-0.60589,0.69637,-0.64225,0.85106,-0.65440,0.57577,-0.547,0.25435,-0.82,0.519,-0.492,0.259,-0.555
0,1,0,-0.01864,-0.08459,0.0,0,0.0,0.0,0.11470,-0.26810,-0.258,-0.354,0,0.0,-0.33656,0.389,-0.37133,0.15018,0.598,0.14,0,0.0,0,0,-0.14803,-0.01326,0.278,-0.02294,0,0,0.16595,0.132,-0.08208,0.38065
1,1,0,1,0.054,1,-0.18388,1,-0.28,1,-0.622,0.996,-0.492,0.96232,-0.51874,0.636,-0.422,0.89230,-0.66474,0.69876,-0.70997,0.70645,-0.713,0.803,-0.414,0.55867,-1.025,0.47211,-0.86500,0.40303,-0.83675,0.30996,-0.89093,0.22995,-0.827
0,1,0.0,1.239,-0.54210,1,-1.409,1,-1,0.539,0.36217,1,-0.41119,1,0.953,1,-1,1,-0.295,1,-0.93599,0.72,1,1,1,0.509,-0.6,1,-0.513,1,-1,1,-1.245,1.079,-1
1,1,0,1,-0.222,1.056,-0.10169,0.99999,-0.15197,1,-0.19277,0.94055,-0.35151,1.141,-0.29785,0.93719,-0.34412,0.94486,-0.398,0.90137,-0.43383,0.86043,-0.446,1.025,-0.302,1.215,-0.47137,1.027,-0.58370,0.745,-0.68794,0.68714,-0.586,0.862,-0.67226
0,1,0,1,-0.86701,1,0.169,0.85492,-0.39896,1,-0.12090,1.375,0.35147,1,0.053,1,-0.14767,1,-1,1,-1.317,0.41,0.15803,1,0.62349,0.635,-0.17012,1.245,0.35924,0.693,-0.66494,1.482,0.946,1.377,-0.171
