1,30.342,0,-22.861,-0.05889,0.85243,0.02306,-44.872,-0.37708,1,0.03760,0.85243,-36.46,0.59755,37.771,0.60536,-39.496,0.84356,-0.38542,17.31,-0.32192,34.135,-0.29674,0.36946,-0.47357,-47.341,-0.51171,-21.447,-0.46168,0.21266,-0.34090,0.42267,-0.54487,0.18641,-0.45300
0,1,-11.527,1,-0.18829,0.93035,-0.36156,-0.10868,-0.93597,1,14.291,27.234,-0.67743,0.34432,-3.421,-0.51685,44.275,0.05499,-0.62237,0.33109,-26.062,-16.641,-0.45300,-0.18056,3.315,-0.20332,-0.26569,-0.20468,9.422,-0.19040,-0.11593,-0.16626,34.056,-0.13738,-0.02447
1,1,0,1,-0.03365,-12.49,0.00485,1,20.245,0.88965,-48.666,1.431,0.05346,0.85443,0.00827,0.54591,-12.069,0.83775,-0.13644,0.75535,2.662,0.70887,9.504,0.43385,23.598,0.57528,-0.40220,0.58984,-20.723,0.43100,-0.17365,0.60436,-0.24180,1.969,-0.38238
0,1,0,1,43.975,1,1,31.29,-1,1.207,-6.911,0,-10.262,0,-16.495,-1,0.14516,0.54094,-0.39330,-1,-0.54467,-0.69975,1,20.322,0,1,0.90695,0.51613,1,1,-0.20099,-47.737,-37.094,-0.32382,-48.442
1,1,0,1,-0.02401,0.94140,-2.533,0.92106,47.828,0.77152,-29.544,0.52798,-0.20275,0.56409,-0.00712,2.535,-0.27457,0.52940,18.58,0.45107,-0.17813,0.05982,-48.443,0.02309,-0.52879,0.03286,12.863,36.875,33.854,0.02431,-0.62197,-0.05707,-0.59573,-0.04608,-17.905
0,-14.742,0,0.02337,10.425,-0.09924,27.988,44.111,-0.11824,16.247,0.06637,0.03786,-0.06302,0,40.715,-30.153,-0.15540,-0.00343,-0.10196,-0.11575,-0.05414,0.01838,0.03669,0.01519,0.00888,0.03513,4.391,-0.03240,0.09223,-0.07859,0.00732,-40.942,16.947,-0.00039,0.12011
1,1,0,35.111,-0.10602,19.785,-0.20800,0.92806,-0.28350,-23.083,-0.27342,0.79766,-0.47929,5.516,0.333,0.74628,-0.61436,32.464,-0.68086,0.37852,28.84,0.36324,-0.76562,-28.398,-0.79753,0.22792,-0.81634,0.13659,-0.82510,31.102,-0.82395,-0.04262,36.105,-0.13832,-0.80975
0,0,0,8.402,0,-42.167,0,1,-2.123,0,0,-1,-1,6.249,0,0,0,1,1,-1,-1,0,0,22.735,0,-9.307,-31.467,1,-32.142,0,11.619,1,1,0,-29.171
1,-13.704,0,0.96355,-0.07198,1,-12.028,1,-0.21313,21.889,-1.097,0.92570,9.798,0.94510,-0.40668,-0.243,-0.46381,0.98305,-0.35257,0.84537,36.863,0.75346,-0.60589,0.69637,42.911,0.85106,-0.65440,0.57577,-22.155,0.25435,-0.63919,-10.291,-0.72779,0.38895,-0.73420
0,1,0,-0.01864,-21.769,0,0,29.376,0,-31.796,-0.26810,-0.45663,-0.38172,0,0,24.591,1.375,-0.37133,0.15018,0.63728,26.274,0,0,0,-39.739,-0.14803,30.566,0.20645,-0.02294,0,26.58,0.16595,0.24086,-0.08208,21.25
