1,1,0.0,0.59,-0.05889,0.797,0.02306,0.624,-0.37708,1,0.03760,0.836,-0.14,0.457,-0.383,0.622,-0.415,0.84356,-0.311,0.695,-0.387,0.56971,-0.229,0.36946,-0.47357,0.695,-0.51171,0.514,-0.46168,0.264,-0.34090,0.492,-0.54487,0.18641,-0.466
0,1.151,0,1.215,-0.233,0.93035,-0.41,-0.10868,-0.817,1.385,-0.04549,0.328,-0.67743,0.317,-0.35,-0.51685,-0.97515,0.05499,-0.617,0.488,-1,-0.13151,-0.313,-0.123,-0.35734,-0.20332,-0.26569,-0.126,-0.18401,-0.104,-0.081,-0.113,-0.069,-0.122,-0.02447
1,1,0,1,-0.019,1.263,0.00485,1,-0.134,0.788,0.01198,0.73082,0.044,1.109,0.011,0.404,0.002,0.612,-0.089,0.75535,-0.099,0.616,-0.27502,0.401,-0.107,0.299,-0.506,0.58984,-0.22145,0.43100,-0.231,0.826,-0.24180,0.56045,-0.38238
0,1.07,0,1,-0.45161,0.726,1.337,0.71216,-0.763,0,0.0,0,0.0,0.0,0.0,-1,0.17,0.54094,-0.39330,-1.146,-0.54467,-0.524,0.96,0.0,0.0,0.93,1.187,0.51613,1.472,1,-0.20099,0.344,1,-0.349,1
1,1,0,1,-0.023,1.072,0.08,0.92106,-0.282,0.77152,-0.16399,0.404,-0.20275,0.432,-0.009,0.34395,-0.199,0.52940,-0.204,0.45107,-0.262,0.07,-0.415,0.02309,-0.566,0.038,-0.734,0.13290,-0.53206,0.023,-0.403,-0.05707,-0.59573,-0.04,-0.776
0,1.172,0.0,0.02337,-0.009,-0.147,-0.11949,-0.007,-0.084,0.14706,0.061,0.025,-0.071,0.0,0.0,-0.059,-0.15540,-0.00343,-0.10196,-0.11575,-0.075,0.01838,0.03669,0.01519,0.00888,0.019,-0.012,-0.03240,0.106,-0.07859,0.004,0.0,0,-0.0,0.12011
1,0.751,0.0,1.178,-0.10602,0.94601,-0.205,0.92806,-0.387,0.85996,-0.329,0.867,-0.353,0.78225,-0.5,0.74628,-0.61436,0.655,-0.514,0.32,-0.73641,0.435,-0.76562,0.448,-0.79753,0.156,-0.81634,0.185,-0.952,0.04606,-0.897,-0.04262,-1.062,-0.13832,-0.80975
0,0,0,0.0,0,0,0,1,-1.454,0,0.0,-0.977,-1,0.0,0,0.0,0.0,0.537,1,-0.575,-0.967,0,0.0,0.0,0.0,0.681,1.251,1,1.052,0,0.0,1,0.777,0.0,0
1,1,0.0,0.96355,-0.107,1,-0.135,1,-0.21313,0.929,-0.304,0.92570,-0.43569,1.038,-0.40668,1.19,-0.46381,0.784,-0.295,0.84537,-0.871,0.75346,-0.597,0.748,-0.502,0.994,-0.65440,0.403,-0.728,0.201,-0.63919,0.45114,-0.547,0.21,-0.73420
0,1,0.0,-0.014,-0.08459,0,0,0,0,0.154,-0.199,-0.288,-0.428,0.0,0,-0.363,0.492,-0.288,0.084,0.41,0.22115,0,0,0.0,0.0,-0.151,-0.01326,0.196,-0.022,0,0,0.209,0.24086,-0.121,0.38065
