1,1,-18.255,0.99539,-0.05889,21.979,0.02306,-33.165,-6.433,1,-34.328,0.85243,-0.17755,0.59755,-0.44945,-24.739,-4.484,-15.51,-0.38542,0.58212,-44.278,-46.606,-9.6,0.36946,-0.47357,0.56811,-0.51171,0.41078,-32.53,0.21266,-0.34090,-0.49,-49.567,48.859,-0.45300
0,1,-29.29,1,-0.18829,0.93035,41.041,-49.329,-0.93597,1,-0.04549,49.392,-0.67743,25.385,-0.69707,-0.51685,-0.97515,1.912,-17.526,0.33109,-47.65,-0.13151,-21.893,-20.642,-0.35734,40.252,-0.26569,-0.20468,-0.18401,-13.419,18.877,4.847,-6.087,-0.13738,-0.02447
1,1,0,-40.666,-0.03365,-12.718,0.00485,1,-4.833,-39.595,0.01198,5.588,0.05346,0.85443,0.00827,0.54591,0.00299,-43.71,-13.872,0.75535,-37.4,-35.644,-0.27502,8.298,19.357,0.57528,7.811,-36.728,-0.22145,26.009,45.401,0.60436,-0.24180,0.56045,-0.38238
0,-32.312,0,1,-41.327,1,1,0.71216,-13.948,-21.515,25.373,-31.288,11.918,6.616,0,-1,0.14516,-38.864,-0.39330,-1,-0.54467,-0.69975,1,14.564,22.671,1,0.90695,6.228,1,-29.109,-0.20099,0.25682,-43.264,-0.32382,32.892
1,44.497,0,1,-0.02401,0.94140,0.06531,0.92106,-0.23255,0.77152,40.945,0.52798,-0.20275,0.149,-7.976,0.34395,-0.27457,0.52940,-0.21780,-7.784,-27.73,0.05982,12.632,0.02309,14.666,-38.972,45.503,0.13290,-0.53206,5.592,7.296,-7.464,-40.12,7.878,-0.65697
0,1,27.02,1.641,-0.00592,15.845,-0.11949,-28.196,-0.11824,0.14706,0.06637,-26.653,21.661,0,35.128,21.443,-0.15540,2.822,-0.10196,-0.11575,-0.102,0.01838,-23.623,0.01519,-13.889,-41.812,-49.194,-0.03240,-25.664,-0.07859,0.00732,0,0,-0.00039,0.12011
1,1,0,44.084,18.116,0.94601,14.26,0.92806,-0.07,0.85996,-33.018,0.79766,-0.47929,0.461,-0.50764,-35.624,-0.61436,0.57945,-0.68086,-39.535,-0.73641,-40.981,-0.76562,0.31898,-0.79753,43.59,-42.561,0.13659,7.238,0.04606,-32.337,-0.04262,-19.832,3.971,-0.80975
0,-47.123,-24.288,17.613,0,0,0,1,-1,0,-37.804,-25.98,-1,0,-23.959,0,0,13.864,1,47.973,-1,42.305,3.854,6.838,0,1,1,2.769,14.158,0,10.619,1,6.845,0,0
1,1,-24.356,-36.753,-0.07198,1,-0.14333,1,-0.21313,-15.762,-0.36174,0.92570,-48.419,-18.962,-24.091,-12.108,-0.46381,26.191,-0.35257,27.005,-0.66020,0.75346,-0.60589,-4.083,-0.64225,0.85106,40.922,0.57577,-27.589,15.66,34.777,-23.508,-0.72779,0.38895,-0.73420
0,1,12.977,-0.01864,-0.08459,0,-2.421,0,-32.333,13.672,-0.26810,-0.151,46.863,-37.019,0,28.596,0.38602,-0.37133,-4.035,0.63728,-41.274,-14.811,0,21.489,0,-30.979,-0.01326,-32.962,-0.02294,0,0,0.16595,-9.497,-0.08208,0.38065
1,1,0,1,0.06655,1,-8.029,1,25.059,49.3,-0.43107,1,-0.41349,0.96232,-0.51874,0.90711,21.092,-7.017,-0.66474,34.278,-1.026,0.70645,13.357,0.63081,-0.202,0.55867,0.384,4.629,-0.86500,30.055,44.151,0.30996,29.303,40.378,-0.89158
0,1,-30.383,1,-0.54210,-7.693,41.547,1,48.035,19.863,0.36217,1,-0.41119,-35.759,1,-15.045,26.457,9.444,33.183,-23.19,-0.93599,1,1,1,1,29.034,-0.40888,-21.689,-0.62745,10.188,-1,33.358,-1,1,-1
1,1,-17.172,16.198,-0.16316,1,-26.377,-32.845,-0.15197,1,-0.19277,-15.714,16.665,0.95735,-0.29785,42.514,-0.34412,0.94486,-24.141,0.90137,-0.43383,0.86043,4.31,20.293,-50.255,0.84080,-0.47137,0.76224,-0.58370,21.307,-0.68794,-42.834,-0.64537,25.341,-19.681
0,49.246,0,1,-3.617,36.157,-4.803,-40.919,-0.39896,1,-30.118,1,0.35147,1,0.07772,1,-0.14767,23.528,-1,1,-22.973,-2.895,0.15803,6.113,0.62349,-44.555,-0.17012,1,-9.747,1,44.107,1,0.88428,-33.018,47.595
1,1,-38.861,1,0.07380,1,0.03420,1,17.367,1,47.093,1,-19.494,42.632,22.312,22.919,-5.632,1,-46.609,1,0.27087,1,24.103,1,29.482,-13.032,0.20033,-28.578,0.36743,0.95603,0.48641,-39.093,-13.829,1,0.46712
0,1,0,0.50932,-0.93996,-17.39,0.26708,-47.385,-18.146,-42.609,-1,-32.72,-1,32.73,0,1.38,-36.59,-0.37681,0.03623,1,-12.219,48.905,0,0,48.609,-18.488,0.92236,47.732,6.478,0,0,1,-46.028,0,0
1,1,-7.396,0.99645,0.06468,1,-0.01236,0.97811,0.02498,0.96112,0.02312,-16.478,0.07808,0.89323,0.10346,-41.229,40.05,0.88809,-2.423,0.86104,0.08631,2.968,47.042,-26.367,0.14442,28.735,8.36,0.79476,21.888,3.325,0.15379,-19.508,-15.535,6.756,0.12015
0,45.99,0,12.215,0,-1,-1,1,-48.627,-15.904,1,-1.348,-13.641,11.29,-18.176,1,1,-1,-1,-1,-20.852,-21.245,-1.97,-1,-45.12,-1,-44.484,1,45.182,-1,-11.837,-1,-1,1,-1
1,1,0,-21.82,29.337,0.66626,0.05031,-34.041,-0.095,-4.813,0.34081,0.63621,38.651,-27.205,0.14285,0.78637,35.773,-19.514,0.18151,0.14395,-46.657,0.53888,0.21326,-34.146,-5.613,9.822,0.23724,0.46167,0.24618,0.43433,-15.28,0.40663,-34.352,1,0.33036
