0,1,45.307,-17.567,-47.276,22.482
0,2,34.464,25.207,0.684,-43.093
0,-16.678,-24.362,45.245,1.3,-23.471
0,-29.018,4.6,-24.442,-21.619,41.202
0,-2.798,20.196,44.916,-44.81,0.2
0,-27.36,4.773,26.437,9.251,0.4
0,39.02,2.405,-33.814,-46.47,0.3
0,8,7.483,-46.248,-41.372,23.179
0,53.56,44.179,-15.262,-19.761,0.2
0,24.719,-22.703,-37.965,50.922,0.1
0,-13.734,-3.109,17.599,-21.84,0.2
0,-23.904,-32.042,3.4,-0.732,-1.569
0,13,41.803,33.589,-39.984,-48.732
0,14,-32.541,-36.194,11.83,-2.691
0,42.054,5.8,-43.142,-31.368,49.05
0,16,-14.166,3.911,45.314,10.323
0,9.835,-27.613,-17.116,40.81,0.4
0,18.041,28.147,-34.394,34.178,0.3
0,51.531,-16.036,42.95,-1.64,0.3
0,20,47.771,12.979,-17.631,29.227
0,21,27.103,34.964,44.217,42.742
0,22,-12.079,51.806,-46.204,17.713
0,23,-12.925,33.176,21.453,16.831
0,59.757,40.536,-9.238,23.215,0.5
0,41.828,35.245,3.4,-37.118,-42.271
0,-6.801,-16.202,-10.193,-16.499,0.2
0,62.008,-21.26,48.622,-1.683,0.4
0,53.357,-36.036,-24.357,-7.132,0.2
0,54.933,11.792,4.007,13.088,0.2
0,30,40.197,30.721,7.052,-37.104
0,31,29.612,6.284,6.147,-32.629
0,32,-8.501,-11.865,1.357,-20.287
0,42.561,-19.122,49.987,48.012,0.1
0,34,11.905,-11.065,34.004,-22.742
0,35,-23.652,24.784,-25.607,11.334
0,36,2.802,16.652,-21.201,32.151
0,-5.186,48.739,-45.45,1.3,-19.151
0,17.014,-26.904,14.274,-31.247,0.1
0,48.321,4.4,38.762,-16.99,19.752
0,29.066,-34.342,13.017,50.779,0.2
0,-4.382,-21.006,-43.521,1.3,40.128
0,42,44.271,-35.925,-17.013,24.504
0,50.551,4.4,-33.587,-38.013,-3.458
0,57.122,-6.35,3.5,12.335,15.465
0,38.934,-23.684,48.267,35.1,0.4
0,61.745,4.8,-11.401,-0.108,-2.86
0,47,-4.692,44.71,-42.575,0.566
0,47.175,-32.709,-33.537,6.753,0.2
0,49,-24.059,39.079,14.401,-10.612
0,33.829,5,-14.747,-8.945,36.66
1,91.738,-0.256,3.2,37.125,-22.9
1,8.909,-17.229,3.2,-7.46,45.579
1,53,20.095,-35.073,40.554,-23.798
1,51.988,-8.427,-19.717,-42.374,1.3
1,51.175,-13.235,27.294,2.179,1.5
1,53.317,39.954,29.485,-8.874,1.3
1,57,-5.183,19.781,46.693,-31.525
1,62.983,-29.89,-44.374,45.629,1
1,59,40.071,51.987,7.123,38.37
1,22.458,-37.402,-11.806,3.9,20.899
1,61,-16.467,-23.553,-3.749,-19.726
1,17.478,28.24,3,-29.302,11.859
1,63,20.456,21.312,-34.994,10.275
1,64,-29.345,-18.01,-35.593,-27.858
1,65,50.054,-34.956,-14.964,26.277
1,73.683,-5.047,-27.566,-29.503,1.4
1,37.714,-24.369,33.417,-5.026,1.5
1,68,-5.01,-11.392,21.967,40.449
1,71.154,0.336,2.2,9.972,21.49
1,83.198,5.6,37.964,43.935,5.904
1,71,29.051,10.081,33.775,-21.787
1,69.756,53.038,18.648,-16.312,1.3
1,33.512,22.644,42.589,-24.488,1.5
1,24.609,-17.062,7.927,-34.542,1.2
1,52.766,21.663,-19.089,4.3,30.326
1,46.008,32.712,3,11.115,-40.001
1,77,-21.773,-44.039,52.575,-41.516
1,119.204,22.737,3,-44.618,21.641
1,107.551,13.689,-27.294,-18.534,1.5
1,80,11.194,35.174,-0.534,22.383
1,124.534,-42.294,48.449,3.8,13.725
1,93.136,5.5,-45.867,45.299,22.916
1,88.347,10.377,-7.409,29.986,1.2
1,65.762,51.92,29.291,5.1,46.449
1,79.739,5.4,49.879,35.326,11.299
1,86.222,-30.474,43.035,-6.326,1.6
1,86.058,18.899,3.1,42.087,18.605
1,133.432,38.271,-40.493,25.092,1.3
1,89,19.485,-45.146,-15.425,-10.079
1,53.685,-16.309,33.244,-35.374,1.3
1,42.365,19.833,32.056,-33.632,1.2
1,92,-11.719,11.616,43.913,-2.176
1,64.774,5.8,-21.659,-17.466,-18.834
1,116.782,25.029,2.3,-33.041,0.699
1,89.501,-26.906,2.7,-21.454,-6.686
1,96,-43.581,50.135,-9.752,6.958
1,61.125,41.183,7.341,-17.944,1.3
1,112.543,6.2,48.374,15.844,19.716
1,96.727,5.1,34.431,-1.815,-27.676
1,76.178,5.7,45.203,35.129,26.763
2,73.797,15.179,3.3,27.547,-24.333
2,58.932,0.131,24.692,5.1,-5.125
2,103,41.96,30.667,10.351,-26.391
2,65.238,-39.03,4.155,-13.201,1.8
2,105,-32.045,45.586,30.912,14.629
2,97.957,-33.352,39.704,-34.326,2.1
2,107,-14.962,-31.044,-6.191,-43.534
2,108,-26.504,-5.884,25.715,-10.581
2,102.222,6.7,-25.002,18.614,26.016
2,78.795,7.2,-37.77,-28.898,-20.603
2,111,30.73,19.1,-25.79,35.193
2,107.594,-21.4,26.744,0.462,1.9
2,113,43.946,30.253,-16.906,32.32
2,144.729,5.7,26.072,20.681,24.99
2,162.172,5.8,-34.478,35.996,4.457
2,140.053,19.034,-19.828,14.468,2.3
2,133.078,6.5,-15.766,11.114,10.775
2,149.236,-29.321,3.8,-31.882,45.34
2,119,-23.312,39.231,5.102,-24.166
2,148.868,-13.834,-24.02,-16.866,1.5
2,160.265,20.33,8.484,0.499,2.3
2,170.654,-6.667,42.099,-7.205,2
2,96.708,-11.094,2.8,-39.581,11.615
2,148.55,-32.189,23.801,16.489,1.8
2,125,-12.172,20.261,6.308,-38.707
2,172.319,55.14,-22.17,-16.845,1.8
2,169.97,17.252,49.968,40.629,1.8
2,157.287,2.239,-36.709,31.022,1.8
2,129,41.983,13.671,7.443,-42.007
2,148.18,25.481,-33.595,-16.886,1.6
2,83.42,-21.302,52.78,26.791,1.9
2,132,-27.828,-22.371,17.434,6.246
2,90.233,-36.703,-43.284,5.6,-36.354
2,95.821,6.3,-10.247,24.441,-15.105
2,101.036,-31.531,20.305,-29.689,1.4
2,183.943,25.915,24.495,-27.645,2.3
2,177.0,6.3,29.94,-33.072,-43.675
2,138,-43.085,27.059,32.849,-0.636
2,154.103,6,46.45,-10.416,-33.85
2,115.694,13.146,9.462,9.499,2.1
2,109.367,45.586,3.1,0.295,-22.585
2,180.995,21.889,3.1,-37.162,-28.521
2,102.274,7.476,45.288,32.353,1.9
2,177.129,45.962,3.2,3.031,0.923
2,145,41.152,20.568,21.738,-2.154
2,146,35.99,9.021,37.532,-36.5
2,140.228,-42.659,2.5,-34.549,-16.181
2,148,-3.178,48.282,49.729,29.872
2,193.692,16.542,45.374,5.4,-6.619
2,150,43.537,-10.566,11.901,-25.772
