0,-5.066,19.965,3.5,1.4,-11.15
0,-26.784,4.9,47.467,34.6,0.2
0,-0.16,4.7,3.2,17.045,-1.308
0,4,45.51,-11.301,1.5,-43.975
0,-32.309,5,-6.192,1.4,0.566
0,6,-31.337,3.075,1.7,5.753
0,7,4.6,16.301,36.779,-10.512
0,8,41.46,-25.959,1.5,-10.145
0,-7.171,4.4,2.9,-16.647,32.625
0,-14.3,4.9,-4.156,42.238,0.1
0,11,-37.691,-19.929,-10.46,0.2
0,12,-33.373,39.054,45.679,0.2
0,26.195,-20.498,3,-12.527,0.1
0,14,2.288,-43.374,1.1,-21.917
0,15,30.294,0.175,-1.221,0.2
0,13.317,-14.035,-8.974,1.5,0.4
0,17,32.085,38.154,1.3,42.393
0,-15.125,5.1,3.5,17.881,-11.183
0,61.329,-41.074,3.8,-33.09,0.3
0,20,5.1,40.87,6.483,33.771
0,21,54.487,-39.202,4.223,0.2
0,7.494,24.599,-33.842,1.5,0.4
0,23,-20.953,-17.867,1,-7.049
0,24,-39.422,-17.426,1.7,-33.002
0,25,-34.194,13.759,24.24,0.2
0,40.456,24.112,12.275,1.6,0.2
0,6.09,-35.293,3.4,1.6,-35.045
0,9.436,-24.058,3.5,-36.356,0.2
0,17.253,49.654,3.4,26.377,0.2
0,-0.666,12.383,-30.703,1.6,0.2
0,1.031,-4.726,3.1,32.017,0.2
0,49.867,-23.886,3.4,40.949,0.4
0,33,-5.61,-9.992,1.5,2.254
0,34,25.49,4.2,6.872,-5.664
0,39.804,44.935,3.1,1.5,35.664
0,36,18.198,3.2,24.351,29.175
0,16.688,5.5,-20.087,1.3,7.081
0,38,20.748,1.356,48.338,0.1
0,39,20.744,-36.488,1.3,40.289
0,40,5.1,-35.842,6.627,-29.188
0,41,20.263,-19.662,-48.091,0.3
0,42,33.526,-19.689,-20.934,0.3
0,43,-37.001,9.915,1.3,26.312
0,44,5,-25.073,-28.392,-46.239
0,45,52.875,-39.116,-47.718,0.4
0,46,20.837,22.941,42.604,0.3
0,75.551,5.1,-19.234,-28.594,0.2
0,48,4.6,24.583,9.089,-3.834
0,54.494,5.3,3.7,34.074,-47.594
0,93.534,17.625,49.349,1.4,0.2
1,51,-41.267,14.336,26.616,1.4
1,41.891,47.999,8.547,4.5,1.5
1,53,32.986,7.677,-13.338,1.5
1,99.92,5.5,28.891,48.849,1.3
1,55,37.326,49.679,14.399,1.5
1,56,5.7,-8.026,-0.761,-35.174
1,57,6.3,3.522,44.335,18.705
1,58,4.9,39.787,2.358,13.199
1,59,38.571,48.332,25.292,1.3
1,60,19.085,2.7,-38.893,-18.125
1,61,-6.379,-34.315,-44.646,1
1,22.626,5.9,-18.809,34.944,1.5
1,92.456,6,-35.832,-44.635,1
1,64,45.413,2.9,19.033,-16.419
1,73.616,2.024,2.9,-20.659,1.3
1,66,-21.526,-18.366,-15.634,1.4
1,30.659,25.629,2.699,4.5,1.5
1,68,28.582,-22.954,-28.406,1
1,69,11.958,-5.786,-0.999,1.5
1,117.135,5.6,2.5,-10.052,-48.181
1,106.483,5.9,3.2,-31.075,-20.344
1,72,24.516,7.241,49.474,1.3
1,44.224,6.3,17.043,4.9,13.044
1,74,3.827,34.731,4.7,-3.615
1,106.029,-17.422,2.9,4.3,26.763
1,76,6.6,24.547,-22.803,43.803
1,77,1.131,-24.033,13.679,1.4
1,78,28.692,-40.068,-2.025,1.7
1,83.451,6,2.9,39.36,29.167
1,80,6.955,-16.201,-24.991,1
1,81,-39.83,-36.362,46.386,1.1
1,43.455,5.5,14.829,28.812,1
1,83,-2.243,39.404,3.9,-39.752
1,84,-34.926,-17.162,5.1,-9.091
1,85,-28.144,-42.234,23.915,1.5
1,86,-2.784,3.4,-7.881,-32.204
1,87,30.916,-24.402,17.514,1.5
1,88,6.3,-39.07,-2.378,-33.698
1,89,-17.503,-28.205,-26.79,1.3
1,114.23,5.5,35.693,4,17.2
1,91,0.662,-25.2,4.4,25.244
1,92,6.1,-1.406,-17.806,28.653
1,123.22,42.946,2.6,19.681,1.2
1,124.729,27.99,2.3,26.872,1
1,125.896,52.772,2.7,6.257,1.3
1,96,-17.328,27.053,-33.078,1.2
1,97,14.868,8.514,16.834,1.3
1,114.078,6.2,11.875,-14.466,1.3
1,142.14,5.1,-36.082,-34.021,1.1
1,73.534,5.7,2.8,35.336,37.931
2,69.988,6.3,3.3,4.202,-23.72
2,102,-16.066,31.568,-14.734,1.9
2,142.265,7.1,8.284,5.9,15.53
2,104,1.099,-9.205,5.6,41.099
2,105,55.154,-9.267,-20.492,2.2
2,106,-38.681,12.615,-12.194,2.1
2,128.101,-33.589,2.5,16.089,1.7
2,108,7.908,-15.972,30.85,1.8
2,109,-34.107,2.5,53.74,18.761
2,156.319,-18.17,3.6,-16.745,2.5
2,111,42.329,46.17,16.152,2
2,112,53.568,2.7,-34.409,28.022
2,142.287,6.8,4.843,1.639,2.1
2,114,16.571,-41.607,40.583,2
2,115,24.081,-33.795,23.28,2.4
2,116,6.4,-25.502,25.991,-20.386
2,117,56.48,14.034,-42.08,1.8
2,118,7.7,-31.928,-19.471,6.446
2,119,-35.403,-43.484,-31.654,2.3
2,120,25.341,-40.567,-8.047,1.5
2,121,-27.064,-13.405,-32.479,2.3
2,86.711,5.6,20.505,-32.731,2
2,123,25.915,24.295,6.7,-31.745
2,171.943,6.3,-43.375,31.44,1.8
2,75.515,6.7,43.3,-32.972,2.1
2,149.959,4.764,3.2,6,29.149
2,91.35,6.2,46.25,4.8,16.903
2,128,12.346,-12.216,4.9,8.162
2,104.694,10.499,-2.505,5.6,2.1
2,98.367,7.2,3,-19.185,40.486
2,131,-34.862,2.8,45.095,16.889
2,133.676,35.153,-27.021,6.4,2
2,175.588,6.4,35.929,-35.126,2.2
2,134,45.462,-0.069,3.723,1.5
2,135,22.138,2.6,40.052,18.668
2,136,40.032,-1.654,12.121,2.3
2,98.2,-33.249,3.4,34.89,2.4
2,89.041,-0.372,-14.981,5.5,1.8
2,184.282,6,47.529,32.672,1.8
2,131.081,6.9,-6.578,15.742,2.1
2,141,48.674,47.792,5.6,-11.166
2,142,44.537,-24.472,11.901,2.3
2,143,49.829,-8.411,43.841,1.9
2,144,-13.677,16.079,5.9,-44.526
2,184.482,6.7,3.3,36.349,-43.721
2,195.702,6.7,-31.227,16.064,2.3
2,147,-21.736,-3.559,5,12.053
2,148,-16.538,-7.408,-25.758,2
2,134.91,19.259,3.4,5.4,28.094
2,156.596,14.374,-9.271,5.1,1.8
