0,1,2.847,3.354,0.929,0.2
0,1.808,6.778,3,1.096,0.2
0,3,4.11,4.744,1.3,0.2
0,4,5.642,2.601,2.035,0.2
0,5,6.608,2.235,1.4,0.251
0,6,4.947,3.9,2.073,0.251
0,7,3.116,4.856,1.629,0.3
0,8,5,3.274,2.093,0.151
0,11.317,3.043,3.314,1.4,0.2
0,10,3.39,3.601,2.132,0.1
0,11,3.359,3.949,1.5,0.145
0,12,4.867,3.4,1.851,0.243
0,13,5.745,3.632,1.4,0.133
0,14,2.201,3.38,1.207,0.1
0,17.934,5.8,4,1.563,0.268
0,16,7.224,4.4,2.177,0.466
0,17,7.832,3.689,0.818,0.4
0,18,4.466,4.287,1.4,0.369
0,17.066,5.7,4.637,2.461,0.3
0,20,4.085,2.934,1.5,0.279
0,21,2.715,4.654,1.7,0.151
0,22,3.887,5.437,2.022,0.4
0,13.944,4.6,4.997,0.791,0.2
0,24,5.1,4.94,1.034,0.684
0,25,3.335,3.693,1.9,0.221
0,26,3.537,3.627,2.31,0.2
0,27,5,1.895,0.923,0.429
0,40.0,5.2,5.109,1.379,0.2
0,29,7.428,2.504,1.424,0.2
0,32.214,2.778,2.724,1.6,0.2
0,43.257,4.8,3.175,1.573,0.2
0,29.119,4.245,2.457,1.5,0.4
0,47.53,5.2,4.795,1.5,0.085
0,34,5.64,5.653,1.23,0.2
0,20.395,6.828,3.1,0.806,0.2
0,33.728,4.452,4.264,1.2,0.2
0,54.197,5.593,3.5,1.22,0.2
0,38,7.094,4.757,1.4,0.143
0,39,4.4,2.825,0.799,0.151
0,29.013,5.1,3.4,1.843,0.277
0,29.504,7.221,3.5,1.3,0.188
0,33.262,4.151,2.782,1.3,0.3
0,57.817,3.033,3.2,1.697,0.2
0,44,5,4.527,2.051,0.422
0,35.971,5.354,3.8,2.368,0.4
0,46,4.763,3,0.948,0.168
0,41.001,5.1,3.8,1.171,0.107
0,48,3.197,2.077,1.4,0.243
0,57.142,7.271,4.975,1.5,0.2
0,67.023,5,3.468,1.4,0.224
1,51,9.588,3.2,3.487,1.154
1,52,7.636,3.2,4.258,2.144
1,72.442,8.338,3.1,3.273,1.5
1,30.052,2.753,2.3,5.025,1.3
1,33.574,7.834,2.8,6.236,1.5
1,56,7.126,2.8,2.279,1.49
1,57,7.634,3.3,3.204,1.69
1,58,4.9,2.402,2.626,1.411
1,87.54,7.522,2.852,4.6,1.3
1,60,3.83,2.699,3.9,1.105
1,61,4.121,2,1.841,0.917
1,53.918,7.306,3.421,4.2,1.5
1,63,4.626,2.2,5.164,1.119
1,64,7.778,2.9,3.716,1.167
1,65,7.192,1.936,4.802,1.3
1,66,3.631,3.107,4.977,1.4
1,67,5.6,4.018,2.612,1.268
1,68,8.479,3.442,4.1,1.011
1,69,6.056,2.2,3.805,1.685
1,58.544,5.012,2.5,3.9,1.305
1,71,7.251,4.728,3.479,1.8
1,72,3.599,2.268,4,0.674
1,73,8.139,2.5,7.06,1.351
1,74,3.362,2.8,3.698,1.755
1,75,8.351,4.157,4.3,1.761
1,76,4.802,1.783,5.318,1.4
1,77,6.8,3.328,4.102,0.805
1,78,6.7,1.868,6.707,1.811
