0,1,5.744,4.414,0.928,0.114
0,2,6.498,4.438,1.273,0.207
0,2.442,6.099,2.497,0.707,0.2
0,4,6.413,4.055,1.64,0.187
0,5,6.98,4.596,1.673,0.218
0,6,7.264,3.632,1.936,0.527
0,5.795,4.6,3.145,0.862,0.224
0,8,3.118,4.294,0.872,0.231
0,10.096,3.017,2.434,1.4,0.212
0,8.704,6.07,3.1,2.084,0.124
0,8.097,3.712,2.618,1.5,0.291
0,8.401,4.8,4.103,2.384,0.213
0,7.724,3.739,1.869,1.049,0.1
0,17.656,5.548,3,0.858,0.107
0,7.974,4.143,4,0.703,0.14
0,18.566,8.423,2.217,0.856,0.4
0,17,7.625,5.013,0.907,0.48
0,19.384,6.191,2.694,1.4,0.288
0,20.044,5.7,5.454,2.254,0.157
0,22.525,6.218,4.223,2.191,0.3
0,21,4.854,3.582,0.879,0.283
0,17.988,5.333,4.665,1.899,0.4
0,33.315,6.712,4.71,1.469,0.2
0,24,5.6,3.126,1.08,0.446
0,24.764,6.702,3.408,2.225,0.2
0,37.812,6.869,3.366,1.931,0.2
0,21.728,5.694,4.487,0.915,0.4
0,28,3.312,4.576,0.778,0.177
0,17.971,5.2,1.746,1.095,0.121
0,41.794,6.084,2.63,1.829,0.2
0,31,4.628,2.348,1.257,0.217
0,32,3.876,2.719,0.955,0.399
0,40.518,3.51,4.921,1.5,0.074
0,34,5.817,3.969,1.288,0.294
0,35,2.485,2.414,1.291,0.128
0,52.371,5.222,3.789,1.626,0.2
0,41.271,6.3,3.331,0.926,0.2
0,38,3.733,4.517,1.847,0.098
0,39,3.203,3.646,1.851,0.262
0,43.552,3.731,4.148,1.415,0.2
0,42.825,5,1.993,1.209,0.405
0,42,3.218,2.329,1.056,0.383
0,43,2.405,1.96,1.854,0.123
0,55.049,5,3.218,1.799,0.82
0,36.062,4.555,2.244,1.122,0.4
0,46,2.629,3.582,1.227,0.199
0,42.871,6.335,2.515,1.6,0.145
0,44.747,4.6,2.08,0.821,0.226
0,33.71,4.076,2.557,1.863,0.2
0,57.95,4.758,4.395,1.737,0.2
1,48.753,5.432,2.31,5.981,1.4
1,52,8.334,3.702,6.172,1.854
1,78.001,9.032,4.053,6.027,1.5
1,41.565,5.613,2.3,2.509,1.613
1,55,6.865,3.154,3.737,1.638
1,35.268,6.212,2.8,5.224,1.861
1,77.88,8.268,3.3,3.456,0.983
1,58,3.928,1.771,2.277,0.982
1,66.923,8.505,2.266,4.843,1.3
1,83.58,4.93,2.373,5.431,1.4
1,44.962,7.433,1.624,3.071,1
1,38.137,6.584,3,2.256,1.644
1,63,7.266,1.785,4.024,1.245
1,94.681,3.611,3.392,3.508,1.4
1,95.108,4.321,2.9,3.998,1.766
1,97.131,9.579,3.1,5.549,0.844
1,74.283,5.384,3.879,4.583,1.5
1,92.196,6.86,1.509,4.1,1.182
1,53.347,6.2,1.569,2.853,1.81
1,44.991,6.218,1.31,5.849,1.1
1,52.418,3.181,3.336,2.949,1.8
1,62.606,3.491,1.593,4,1.551
1,85.925,4.16,2.5,3.029,1.251
1,49.029,6.1,3.402,3.041,0.748
1,94.905,9.468,3.428,2.319,1.3
1,38.391,6.439,4.2,2.698,1.4
1,110.456,6.8,3.223,5.95,1.783
1,50.193,7.126,2.544,5.312,1.7
1,74.809,4.501,2.195,4.5,1.561
1,111.109,7.923,1.501,2.393,1
1,81,3.805,3.054,4.37,1.118
1,82,7.842,3.195,3.649,0.593
1,83,8.071,2.623,4.573,1.392
1,84,7.94,2.574,6.857,1.696
1,51.383,3.305,3.879,4.5,1.229
1,43.895,6,4.914,4.195,2.046
1,78.58,6.102,4.504,5.186,1.5
1,76.062,9.116,2.456,6.247,1.3
1,79.111,5.6,4.129,2.97,1.804
1,101.591,2.925,3.601,3.181,1.3
1,126.929,8.234,1.398,4.4,1.568
1,66.207,6.763,1.973,4.321,1.4
1,64.209,4.464,2.864,3.584,1.2
1,94,5.424,1.976,4.151,1.131
1,95,5.969,2.369,2.156,1.59
1,95.313,4.499,3,2.382,1.682
1,118.541,5.7,2.057,5.442,0.992
1,98,4.153,4.089,6.108,1.044
1,76.112,5.875,3.533,2.174,1.1
1,53.79,5.256,3.431,4.1,1.292
2,67.306,3.284,3.3,5.868,2.689
2,58.27,7.657,3.32,5.1,1.193
2,148.897,5.811,3,2.971,2.152
2,104,4.561,2.286,7.828,2.69
2,96.066,4.892,3.442,3.418,2.2
2,104.125,7.6,2.3,4.168,2.392
2,139.73,2.872,2.5,4.395,1.09
2,108,10.001,2.819,3.979,0.921
2,109,7.419,1.686,3.066,1.095
2,163.735,7.165,4.574,8.773,2.5
2,111,5.209,4.464,4.028,2.198
2,112,3.975,3.585,3.55,1.764
2,113,9.462,3.001,5.316,2.584
2,114,7.554,1.957,5.459,1.617
2,163.923,7.631,3.61,5.1,3.424
2,96.073,7.508,3.895,7.553,2.3
2,173.284,6.5,1.569,4.536,2.332
2,160.193,9.357,4.577,7.814,2.2
2,104.079,4.43,3.392,9.345,2.3
2,104.168,4.914,2.2,3.049,1.752
2,121,6.673,4.647,3.83,1.812
2,122,7.56,1.645,3.613,1.443
2,137.376,7.035,3.51,6.741,2
2,130.761,6.715,3.4,6.639,1.8
2,78.37,8.544,4.119,5.882,2.1
2,125.82,7.527,2.755,4.03,1.8
2,107.613,6.2,4.102,3.807,2.626
2,128,5.169,2.27,5.214,1.972
2,129,4.932,3.713,6.224,1.531
2,130,8.169,3.651,4.144,1.565
2,187.644,9.764,1.429,4.734,1.9
2,88.907,6.371,2.197,6.4,1.58
2,147.196,4.365,2.8,6.695,2.987
2,134,3.815,2.288,5.575,1.644
2,201.526,3.332,1.924,4.988,1.4
2,190.166,10.762,1.589,6.1,1.421
2,83.141,3.982,4.223,4.574,2.4
2,156.109,6.883,3.433,5.299,1.8
2,185.148,6,3.446,4.255,1.691
2,140,9.968,3.588,3.846,2.068
2,120.694,9.441,3.002,3.126,2.4
2,142,4.326,3.111,5.373,2.075
2,193.591,5.752,2.7,5.758,1.202
2,144,6.097,2.854,4.168,3.139
2,145,5.617,4.37,8.022,2.049
2,111.502,5.899,2.271,4.823,2.3
2,147,8.546,3.602,2.845,1.175
2,148,3.486,3.396,3.885,1.721
2,149,6.05,2.651,5.291,2.863
2,150,5.111,2.408,4.905,1.752
