0,1.267,5.941,4.699,1.988,0.134
0,2.1,3.195,1.597,1.239,0.285
0,3.076,7.007,4.271,0.746,0.274
0,3.71,5.497,2.435,0.937,0.171
0,3.722,3.964,4.404,0.777,0.133
0,3.66,6.432,4.464,1.876,0.437
0,4.179,3.638,2.405,0.904,0.186
0,6.515,3.305,3.001,2.167,0.25
0,8.143,3.051,3.123,1.826,0.14
0,11.787,6.833,2.192,1.338,0.086
0,15.404,5.516,4.44,1.412,0.211
0,16.256,5.911,4.385,1.811,0.21
0,15.06,7.053,2.292,1.496,0.08
0,8.472,5.003,2.933,1.541,0.071
0,17.29,3.524,2.024,1.262,0.154
0,20.644,7.188,3.432,1.601,0.311
0,25.122,3.164,2.786,0.691,0.28
0,10.275,5.918,1.763,1.679,0.424
0,13.263,7.327,4.092,1.308,0.364
0,26.515,5.38,1.984,1.439,0.431
0,23.339,6.082,4.966,2.073,0.103
0,19.776,7.222,3.869,1.58,0.504
0,18.805,6.756,4.557,1.459,0.29
0,21.402,4.832,4.317,1.867,0.318
0,24.764,4.811,3.982,2.653,0.275
0,14.874,5.61,4.363,2.112,0.241
0,14.001,5.694,2.165,1.288,0.354
0,17.351,2.671,2.122,1.961,0.156
0,37.542,5.014,4.737,1.151,0.229
0,21.532,3.56,3.476,1.257,0.16
0,19.734,5.894,2.305,1.595,0.24
0,33.843,3.645,3.128,1.418,0.589
0,25.693,3.335,2.079,2.032,0.086
0,35.51,8.001,4.973,1.604,0.223
0,24.928,6.465,3.03,1.428,0.251
0,27.424,6.551,3.89,0.874,0.285
0,27.072,6.71,3.254,1.415,0.189
0,39.691,6.608,2.574,1.787,0.057
0,55.609,2.694,3.038,0.711,0.162
0,54.682,3.134,3.823,1.379,0.25
0,36.617,2.954,2.805,0.768,0.199
0,38.311,2.464,1.523,1.552,0.263
0,31.174,4.964,3.975,0.845,0.186
0,33.835,3.455,2.052,1.101,0.745
0,55.82,6.793,3.616,2.202,0.289
0,63.087,6.108,3.907,1.338,0.233
0,57.805,5.9,4.968,1.977,0.294
0,59.545,6.021,3.266,0.878,0.154
0,39.805,5.97,4.032,1.584,0.218
0,30.709,3.149,4.724,1.625,0.262
1,50.083,4.829,4.372,3.456,1.033
1,67.011,5.001,2.565,4.738,1.701
1,73.829,6.065,4.317,4.645,1.316
1,59.192,8.176,1.868,2.149,0.958
1,33.831,7.872,3.487,5.133,1.217
1,41.793,5.735,3.275,6.657,0.77
1,43.978,8.557,3.665,6.877,2.288
1,85.358,6.18,2.307,1.99,1.293
1,65.414,3.689,3.932,4.685,1.538
1,46.389,3.708,3.259,4.609,0.888
1,67.73,3.214,1.048,5.249,1.042
1,45.774,3.181,1.707,2.404,0.922
1,75.185,5.217,1.36,3.336,0.66
1,42.403,7.18,1.809,3.041,1.701
1,35.051,6.62,4.29,4.555,0.797
1,81.813,3.385,4.34,4.293,1.783
1,56.805,3.604,4.303,4.786,1.727
1,51.01,5.492,2.811,3.103,1.062
1,79.343,8.611,3.058,3.077,0.866
1,89.077,3.319,2.542,2.698,1.568
1,70.022,7.855,3.713,4.662,2.505
1,96.805,6.467,2.67,4.691,1.72
1,37.26,3.856,1.511,4.014,1.939
1,106.952,7.8,2.529,6.828,1.119
1,64.826,7.062,2.641,6.222,1.846
1,67.555,7.049,4.129,6.105,1.014
1,40.944,9.794,3.161,3.817,0.753
1,51.303,8.753,3.326,7.485,2.371
1,87.021,5.636,2.598,3.238,1.036
1,68.728,6.183,2.001,3.957,1.258
1,41.572,4.825,2.935,5.328,1.173
1,100.21,3.119,3.11,3.674,0.789
1,66.667,4.114,3.835,2.977,1.692
1,60.865,4.613,3.11,3.416,2.261
1,104.156,5.366,2.766,4.84,0.807
1,53.996,3.998,4.489,2.346,1.565
1,125.768,3.828,3.177,5.78,0.755
1,63.71,4.967,3.215,3.601,1.942
1,66.986,3.3,3.442,3.751,1.481
1,87.901,4.216,1.579,3.929,0.833
1,46.563,3.224,2.527,5.746,1.644
1,62.038,6.755,1.586,2.905,0.851
1,74.524,5.772,3.303,5.954,1.726
1,62.968,3.949,3.209,3.064,1.099
1,116.894,7.436,2.701,2.608,1.257
1,104.812,7.932,2.426,5.566,0.939
1,125.059,8.125,4.137,5.526,1.853
1,114.966,5.135,3.529,2.249,1.925
1,115.465,6.197,2.062,3.887,1.325
1,135.436,7.738,1.611,3.586,1.696
2,61.592,4.234,2.865,7.01,2.048
2,137.708,5.61,1.991,7.406,1.497
2,74.308,6.487,3.761,6.59,1.234
2,140.917,6.338,3.652,5.969,1.898
2,109.775,6.707,3.744,7.396,1.379
2,84.072,5.105,2.996,5.683,1.779
2,156.768,3.708,3.647,4.788,1.863
2,91.513,5.625,3.223,8.354,1.312
2,77.879,5.199,2.445,7.058,2.042
2,88.714,9.5,1.838,8.738,1.445
2,150.696,4.433,2.528,3.435,2.213
2,67.825,7.015,3.228,5.794,1.552
2,83.614,3.714,4.195,8.21,1.87
2,93.123,7.967,1.324,3.089,2.484
2,123.684,5.588,1.699,5.769,1.517
2,102.834,6.012,3.676,5.869,3.064
2,113.302,6.402,2.136,6.366,2.6
2,106.445,10.85,2.121,5.735,2.208
2,161.1,4.827,1.645,7.269,2.281
2,163.752,5.379,1.554,4.459,1.694
2,170.293,9.137,2.622,4.778,2.133
2,92.354,4.277,1.593,4.314,2.882
