0,1,22.061,3.5,-39.407,0.2
0,2,4.9,-22.37,49.34,0.2
0,-19.845,4.7,3.2,47.619,0.2
0,4,15.652,38.929,1.5,0.2
0,47.97,52.168,3.6,1.4,0.2
0,32.122,5.4,-35.809,1.7,0.4
0,7,4.6,32.687,1.4,-3.561
0,8,6.843,3.4,12.371,0.2
0,9,4.4,2.9,36.983,-43.907
0,10,4.9,21.381,19.68,0.1
0,11,-31.195,3.7,1.5,-22.486
0,12,-23.902,24.091,1.6,0.2
0,-34.58,54.78,3,1.4,0.1
0,14,15.334,-32.728,1.1,0.1
0,-11.171,5.8,4,1.2,4.446
0,16,-32.854,-41.684,1.5,0.4
0,17,-37.367,-39.203,1.3,0.4
0,18,-7.947,3.5,20.741,0.3
0,2.395,5.7,3.8,-36.479,0.3
0,37.705,5.1,3.8,-32.464,0.3
0,21,-32.231,-31.889,1.7,0.2
0,22,5.1,25.195,-32.245,0.4
0,70.943,4.6,3.6,19.215,0.2
0,24,5.1,-42.775,1.7,27.04
0,25,4.8,43.4,-36.772,0.2
0,26,5,-46.485,-0.836,0.2
0,27,5,27.359,1.6,27.749
0,28,20.303,46.95,1.5,0.2
0,29,5.2,3.4,-34.25,-15.016
0,30,10.946,9.562,1.6,0.2
0,31,4.8,3.1,-22.706,4.299
0,7.015,5.4,-1.905,1.5,0.4
0,33,5.2,4.1,40.386,-31.533
0,34,44.495,4.2,-40.862,0.2
0,4.179,4.9,3.1,1.5,15.189
0,36,32.253,4.876,1.2,0.2
0,37,-35.226,46.088,1.3,0.2
0,38,3.523,3.6,34.529,0.1
0,39,1.531,42.162,1.3,0.2
0,56.038,22.368,3.4,1.5,0.2
0,36.346,5,3.5,1.3,34.752
0,42,36.832,2.3,7.321,0.3
0,4.2,4.4,3.2,30.59,0.2
0,44,5,-14.581,-37.949,0.6
0,38.228,5.1,-45.159,1.9,0.4
0,90.529,4.8,3,1.4,28.172
0,37.322,5.1,3.8,46.882,0.2
0,58.342,4.6,-5.719,1.4,0.2
0,93.692,47.274,3.7,1.5,0.2
0,50,5,3.3,-12.166,7.001
1,51,7,-24.372,42.337,1.4
1,90.741,6.4,3.2,-6.611,1.5
1,97.029,6.9,-17.377,4.9,1.5
1,54,-41.326,2.3,4,14.179
1,55,-39.721,2.8,35.249,1.5
1,56,5.7,42.282,54.202,1.3
1,57,6.3,-30.927,15.564,1.6
1,58,-1.159,-25.636,3.3,1
1,59,-3.808,13.053,4.6,1.3
1,60,-17.838,2.7,-27.058,1.4
1,61,18.059,27.794,3.5,1
1,62,5.9,11.474,-9.89,1.5
1,63,-6.271,2.2,10.596,1
1,86.282,-42.576,2.9,4.7,1.4
1,65,45.807,2.9,-17.467,1.3
1,66,-36.593,2.384,4.4,1.4
1,67,27.807,3,4.5,31.064
1,38.938,5.8,-20.971,4.1,1
1,69,-13.478,2.2,46.545,1.5
1,70,46.602,2.5,3.9,-31.918
1,71,-21.642,3.2,4.8,-21.319
1,87.196,47.416,2.8,4,1.3
1,73,-39.91,-5.298,4.9,1.5
1,74,28.637,2.8,4.7,0.573
1,41.64,6.4,2.9,11.851,1.3
1,76,4.405,3,-43.47,1.4
1,77,-30.414,2.8,4.8,33.42
1,35.128,6.7,25.979,5,1.7
1,79,8.483,-46.748,4.5,1.5
1,80,50.26,-15.562,3.5,1
1,81,5.5,-18.761,43.579,1.1
1,82,5.5,2.4,-23.903,50.422
1,83,20.519,2.7,3.9,-39.865
1,84,-18.734,-5.809,5.1,1.6
1,85,5.4,16.899,-18.84,1.5
